Data,TempEquip1 (C/10),UmdEquip1 (UR/10),DewEquip1 (C/10),TempEquip2 (C/10),UmdEquip2 (UR/10),DewEquip2 (C/10),TempExame1 (C/10),UmdExame1 (UR/10),DewExame1 (C/10),TempExame2 (C/10),UmdExame2 (UR/10),
231126083602,202,411,91,0,0,0,191,511,87,0,0,0
231126083614,202,411,91,0,0,0,191,511,87,0,0,0
231126083625,202,411,91,0,0,0,191,511,87,0,0,0
231126083636,202,411,91,0,0,0,191,511,87,0,0,0
231126083647,202,411,91,0,0,0,191,511,87,0,0,0
231126083658,202,412,91,0,0,0,191,511,87,0,0,0
231126083710,202,412,91,0,0,0,191,511,87,0,0,0
231126083721,202,413,91,0,0,0,191,511,87,0,0,0
231126083732,202,416,95,0,0,0,191,511,87,0,0,0
231126083850,202,413,91,0,0,0,191,505,87,0,0,0
231126083901,202,413,91,0,0,0,191,505,87,0,0,0
231126083913,202,413,91,0,0,0,191,503,84,0,0,0
231126083924,202,413,91,0,0,0,191,503,84,0,0,0
231126083935,202,413,91,0,0,0,191,502,84,0,0,0
231126083946,202,413,91,0,0,0,191,501,84,0,0,0
231126083957,202,413,91,0,0,0,191,500,84,0,0,0
231126084009,202,413,91,0,0,0,191,500,84,0,0,0
231126084020,202,416,95,0,0,0,191,499,84,0,0,0
231126084031,202,416,95,0,0,0,191,498,84,0,0,0
231126084042,202,414,91,0,0,0,191,496,84,0,0,0
231126084053,202,413,91,0,0,0,192,495,85,0,0,0
231126084105,202,415,95,0,0,0,192,494,82,0,0,0
231126084116,202,417,95,0,0,0,192,493,82,0,0,0
231126084127,202,416,95,0,0,0,192,493,82,0,0,0
231126084138,202,412,91,0,0,0,192,492,82,0,0,0
231126084149,202,412,91,0,0,0,192,490,82,0,0,0
231126084201,202,418,95,0,0,0,192,489,82,0,0,0
231126084212,202,415,95,0,0,0,192,488,82,0,0,0
231126084223,202,413,91,0,0,0,192,488,82,0,0,0
231126084353,202,411,91,0,0,0,192,487,82,0,0,0
231126084404,202,411,91,0,0,0,192,487,82,0,0,0
231126084415,202,409,91,0,0,0,192,487,82,0,0,0
231126084426,202,409,91,0,0,0,192,487,82,0,0,0
231126084437,202,411,91,0,0,0,192,487,82,0,0,0
231126084449,202,411,91,0,0,0,192,487,82,0,0,0
231126084500,202,411,91,0,0,0,192,487,82,0,0,0
231126084511,202,411,91,0,0,0,192,487,82,0,0,0
231126084522,202,411,91,0,0,0,192,487,82,0,0,0
231126084534,202,410,91,0,0,0,192,487,82,0,0,0
231126084545,202,413,91,0,0,0,192,487,82,0,0,0
231126084556,202,410,91,0,0,0,192,487,82,0,0,0
231126084607,202,410,91,0,0,0,192,487,82,0,0,0
231126084618,202,410,91,0,0,0,192,487,82,0,0,0
231126084630,202,411,91,0,0,0,192,487,82,0,0,0
231126084641,202,411,91,0,0,0,192,487,82,0,0,0
231126084652,202,409,91,0,0,0,192,487,82,0,0,0
231126084703,202,408,91,0,0,0,192,488,82,0,0,0
231126084714,202,407,91,0,0,0,192,488,82,0,0,0
231126084726,202,407,91,0,0,0,191,488,81,0,0,0
231126084856,202,406,91,0,0,0,190,491,80,0,0,0
231126084907,202,403,88,0,0,0,190,491,80,0,0,0
231126084918,202,405,91,0,0,0,190,491,80,0,0,0
231126084929,202,406,91,0,0,0,189,491,79,0,0,0
231126084940,202,406,91,0,0,0,189,491,79,0,0,0
231126084952,202,405,91,0,0,0,189,491,79,0,0,0
231126085003,202,406,91,0,0,0,189,492,79,0,0,0
231126085014,202,406,91,0,0,0,189,492,79,0,0,0
231126085025,202,405,91,0,0,0,189,492,79,0,0,0
231126085036,202,404,88,0,0,0,189,492,79,0,0,0
231126085048,202,403,88,0,0,0,188,492,78,0,0,0
231126085059,202,408,91,0,0,0,188,492,78,0,0,0
231126085110,202,408,91,0,0,0,188,492,78,0,0,0
231126085121,202,407,91,0,0,0,188,492,78,0,0,0
231126085132,202,406,91,0,0,0,188,492,78,0,0,0
231126085144,202,405,91,0,0,0,188,492,78,0,0,0
231126085155,202,404,88,0,0,0,187,494,77,0,0,0
231126085206,202,404,88,0,0,0,187,495,80,0,0,0
231126085217,202,406,91,0,0,0,187,497,80,0,0,0
231126085228,202,404,88,0,0,0,187,499,80,0,0,0
231126085358,202,410,91,0,0,0,187,514,83,0,0,0
231126085409,202,410,91,0,0,0,187,514,83,0,0,0
231126085421,202,410,91,0,0,0,187,515,86,0,0,0
231126085432,202,417,95,0,0,0,187,516,86,0,0,0
231126085443,202,413,91,0,0,0,187,516,86,0,0,0
231126085454,202,411,91,0,0,0,187,516,86,0,0,0
231126085505,202,412,91,0,0,0,187,516,86,0,0,0
231126085517,202,412,91,0,0,0,187,516,86,0,0,0
231126085528,202,414,91,0,0,0,187,516,86,0,0,0
231126085539,202,420,95,0,0,0,187,516,86,0,0,0
231126085550,202,422,95,0,0,0,187,515,86,0,0,0
231126085601,202,422,95,0,0,0,187,514,83,0,0,0
231126085613,202,422,95,0,0,0,187,514,83,0,0,0
231126085624,202,417,95,0,0,0,187,513,83,0,0,0
231126085635,202,417,95,0,0,0,187,513,83,0,0,0
231126085646,202,416,95,0,0,0,187,512,83,0,0,0
231126085657,202,418,95,0,0,0,187,512,83,0,0,0
231126085709,202,418,95,0,0,0,188,511,84,0,0,0
231126085720,202,418,95,0,0,0,188,509,84,0,0,0
231126085731,202,418,95,0,0,0,188,509,84,0,0,0
231126085900,202,418,95,0,0,0,189,502,82,0,0,0
231126085912,202,417,95,0,0,0,189,501,82,0,0,0
231126085923,202,418,95,0,0,0,190,500,83,0,0,0
231126085934,202,424,95,0,0,0,190,500,83,0,0,0
231126085945,202,419,95,0,0,0,190,499,83,0,0,0
231126085956,202,418,95,0,0,0,190,499,83,0,0,0
231126090008,202,417,95,0,0,0,190,497,83,0,0,0
231126090019,202,417,95,0,0,0,190,495,83,0,0,0
231126090030,202,417,95,0,0,0,190,495,83,0,0,0
231126090041,202,417,95,0,0,0,191,494,81,0,0,0
231126090052,202,415,95,0,0,0,191,493,81,0,0,0
231126090104,202,415,95,0,0,0,191,492,81,0,0,0
231126090115,202,415,95,0,0,0,191,491,81,0,0,0
231126090126,202,415,95,0,0,0,191,491,81,0,0,0
231126090137,202,424,95,0,0,0,191,491,81,0,0,0
231126090148,202,421,95,0,0,0,191,491,81,0,0,0
231126090200,202,420,95,0,0,0,191,490,81,0,0,0
231126090211,202,414,91,0,0,0,191,490,81,0,0,0
231126090222,202,412,91,0,0,0,191,489,81,0,0,0
231126090233,202,412,91,0,0,0,191,489,81,0,0,0
231126090403,202,409,91,0,0,0,191,489,81,0,0,0
231126090414,202,409,91,0,0,0,191,489,81,0,0,0
231126090425,202,409,91,0,0,0,191,488,81,0,0,0
231126090437,202,411,91,0,0,0,191,488,81,0,0,0
231126090448,202,411,91,0,0,0,191,489,81,0,0,0
231126090459,202,409,91,0,0,0,191,489,81,0,0,0
231126090510,202,407,91,0,0,0,191,489,81,0,0,0
231126090521,202,411,91,0,0,0,191,489,81,0,0,0
231126090533,202,409,91,0,0,0,191,489,81,0,0,0
231126090544,202,407,91,0,0,0,191,489,81,0,0,0
231126090555,202,410,91,0,0,0,191,489,81,0,0,0
231126090606,202,405,91,0,0,0,191,489,81,0,0,0
231126090617,202,405,91,0,0,0,191,489,81,0,0,0
231126090629,202,405,91,0,0,0,191,489,81,0,0,0
231126090640,202,408,91,0,0,0,191,489,81,0,0,0
231126090651,202,408,91,0,0,0,191,489,81,0,0,0
231126090702,202,404,88,0,0,0,191,489,81,0,0,0
231126090713,202,404,88,0,0,0,191,489,81,0,0,0
231126090725,202,403,88,0,0,0,191,489,81,0,0,0
231126090736,202,403,88,0,0,0,191,489,81,0,0,0
231126090906,202,405,91,0,0,0,190,506,86,0,0,0
231126090917,202,409,91,0,0,0,190,508,86,0,0,0
231126090928,202,409,91,0,0,0,190,509,86,0,0,0
231126090939,202,410,91,0,0,0,190,510,86,0,0,0
231126090950,202,410,91,0,0,0,190,512,86,0,0,0
231126091002,202,411,91,0,0,0,190,512,86,0,0,0
231126091013,202,411,91,0,0,0,190,513,86,0,0,0
231126091024,202,412,91,0,0,0,190,513,86,0,0,0
231126091035,202,412,91,0,0,0,190,513,86,0,0,0
231126091046,202,413,91,0,0,0,190,513,86,0,0,0
231126091058,202,414,91,0,0,0,190,513,86,0,0,0
231126091109,202,414,91,0,0,0,190,513,86,0,0,0
231126091120,202,413,91,0,0,0,190,513,86,0,0,0
231126091131,202,413,91,0,0,0,190,512,86,0,0,0
231126091142,202,413,91,0,0,0,190,512,86,0,0,0
231126091154,202,412,91,0,0,0,190,512,86,0,0,0
231126091205,202,413,91,0,0,0,190,512,86,0,0,0
231126091216,202,413,91,0,0,0,190,510,86,0,0,0
231126091227,202,414,91,0,0,0,190,510,86,0,0,0
231126091238,202,414,91,0,0,0,190,510,86,0,0,0
231126091357,202,419,95,0,0,0,190,505,86,0,0,0
231126091408,202,417,95,0,0,0,190,504,83,0,0,0
231126091419,202,417,95,0,0,0,190,503,83,0,0,0
231126091431,202,415,95,0,0,0,190,503,83,0,0,0
231126091442,202,416,95,0,0,0,190,501,83,0,0,0
231126091453,202,416,95,0,0,0,191,501,84,0,0,0
231126091504,202,416,95,0,0,0,191,500,84,0,0,0
231126091515,202,415,95,0,0,0,191,499,84,0,0,0
231126091527,202,416,95,0,0,0,191,498,84,0,0,0
231126091538,202,418,95,0,0,0,191,498,84,0,0,0
231126091549,202,419,95,0,0,0,191,497,84,0,0,0
231126091600,202,418,95,0,0,0,191,495,84,0,0,0
231126091611,202,417,95,0,0,0,192,494,82,0,0,0
231126091623,202,415,95,0,0,0,192,494,82,0,0,0
231126091634,202,415,95,0,0,0,192,493,82,0,0,0
231126091645,202,415,95,0,0,0,192,493,82,0,0,0
231126091656,202,415,95,0,0,0,192,490,82,0,0,0
231126091707,202,416,95,0,0,0,192,490,82,0,0,0
231126091719,202,415,95,0,0,0,192,488,82,0,0,0
231126091730,202,415,95,0,0,0,192,487,82,0,0,0
231126091859,202,412,91,0,0,0,192,487,82,0,0,0
231126091910,202,412,91,0,0,0,192,487,82,0,0,0
231126091922,202,413,91,0,0,0,192,487,82,0,0,0
231126091933,202,414,91,0,0,0,192,487,82,0,0,0
231126091944,202,413,91,0,0,0,192,487,82,0,0,0
231126091955,202,413,91,0,0,0,192,487,82,0,0,0
231126092006,202,413,91,0,0,0,192,487,82,0,0,0
231126092018,202,412,91,0,0,0,192,487,82,0,0,0
231126092029,202,413,91,0,0,0,192,487,82,0,0,0
231126092040,202,412,91,0,0,0,192,487,82,0,0,0
231126092051,202,412,91,0,0,0,192,487,82,0,0,0
231126092102,202,412,91,0,0,0,192,487,82,0,0,0
231126092114,202,409,91,0,0,0,192,487,82,0,0,0
231126092125,202,412,91,0,0,0,192,487,82,0,0,0
231126092136,202,411,91,0,0,0,192,487,82,0,0,0
231126092147,202,411,91,0,0,0,192,487,82,0,0,0
231126092158,202,410,91,0,0,0,192,487,82,0,0,0
231126092210,202,409,91,0,0,0,192,487,82,0,0,0
231126092221,202,408,91,0,0,0,191,487,81,0,0,0
231126092232,202,407,91,0,0,0,191,488,81,0,0,0
231126092402,202,408,91,0,0,0,190,489,80,0,0,0
231126092413,202,408,91,0,0,0,189,489,79,0,0,0
231126092424,202,407,91,0,0,0,189,489,79,0,0,0
231126092435,202,407,91,0,0,0,189,489,79,0,0,0
231126092447,202,412,91,0,0,0,189,490,79,0,0,0
231126092458,202,410,91,0,0,0,189,490,79,0,0,0
231126092509,202,410,91,0,0,0,189,491,79,0,0,0
231126092520,202,409,91,0,0,0,188,491,78,0,0,0
231126092531,202,409,91,0,0,0,188,492,78,0,0,0
231126092543,202,406,91,0,0,0,188,492,78,0,0,0
231126092554,202,406,91,0,0,0,188,492,78,0,0,0
231126092605,202,405,91,0,0,0,188,493,78,0,0,0
231126092616,202,405,91,0,0,0,188,493,78,0,0,0
231126092627,202,409,91,0,0,0,188,494,78,0,0,0
231126092639,202,408,91,0,0,0,188,495,81,0,0,0
231126092650,202,407,91,0,0,0,188,495,81,0,0,0
231126092701,202,405,91,0,0,0,188,495,81,0,0,0
231126092712,202,406,91,0,0,0,188,496,81,0,0,0
231126092724,202,410,91,0,0,0,187,496,80,0,0,0
231126092735,202,409,91,0,0,0,187,497,80,0,0,0
231126092904,202,407,91,0,0,0,186,500,79,0,0,0
231126092915,202,408,91,0,0,0,186,500,79,0,0,0
231126092927,202,409,91,0,0,0,186,500,79,0,0,0
231126092938,202,409,91,0,0,0,186,500,79,0,0,0
231126092949,202,407,91,0,0,0,186,500,79,0,0,0
231126093000,202,408,91,0,0,0,186,500,79,0,0,0
231126093011,202,405,91,0,0,0,186,500,79,0,0,0
231126093022,202,405,91,0,0,0,186,500,79,0,0,0
231126093034,202,407,91,0,0,0,186,500,79,0,0,0
231126093045,202,408,91,0,0,0,186,500,79,0,0,0
231126093056,202,408,91,0,0,0,186,500,79,0,0,0
231126093107,202,408,91,0,0,0,186,501,79,0,0,0
231126093118,202,408,91,0,0,0,186,502,79,0,0,0
231126093130,202,408,91,0,0,0,186,502,79,0,0,0
231126093141,202,410,91,0,0,0,186,502,79,0,0,0
231126093152,202,411,91,0,0,0,186,502,79,0,0,0
231126093203,202,411,91,0,0,0,186,503,79,0,0,0
231126093214,202,411,91,0,0,0,186,506,82,0,0,0
231126093226,202,410,91,0,0,0,186,506,82,0,0,0
231126093237,202,412,91,0,0,0,186,507,82,0,0,0
231126093407,202,417,95,0,0,0,186,517,85,0,0,0
231126093418,202,416,95,0,0,0,186,517,85,0,0,0
231126093429,202,416,95,0,0,0,186,517,85,0,0,0
231126093440,202,416,95,0,0,0,186,517,85,0,0,0
231126093452,202,416,95,0,0,0,186,517,85,0,0,0
231126093503,202,417,95,0,0,0,186,517,85,0,0,0
231126093514,202,418,95,0,0,0,186,517,85,0,0,0
231126093525,202,418,95,0,0,0,187,516,86,0,0,0
231126093536,202,417,95,0,0,0,187,516,86,0,0,0
231126093548,202,417,95,0,0,0,187,516,86,0,0,0
231126093559,202,414,91,0,0,0,187,516,86,0,0,0
231126093610,202,423,95,0,0,0,187,515,86,0,0,0
231126093621,202,417,95,0,0,0,188,515,87,0,0,0
231126093632,202,415,95,0,0,0,188,513,84,0,0,0
231126093644,202,417,95,0,0,0,188,512,84,0,0,0
231126093655,202,417,95,0,0,0,188,512,84,0,0,0
231126093706,202,417,95,0,0,0,189,512,85,0,0,0
231126093717,202,416,95,0,0,0,189,511,85,0,0,0
231126093729,202,416,95,0,0,0,189,511,85,0,0,0
231126093740,202,415,95,0,0,0,189,509,85,0,0,0
231126093909,202,416,95,0,0,0,191,503,84,0,0,0
231126093921,202,416,95,0,0,0,191,503,84,0,0,0
231126093932,202,416,95,0,0,0,191,502,84,0,0,0
231126093943,202,417,95,0,0,0,192,501,85,0,0,0
231126093954,202,418,95,0,0,0,192,500,85,0,0,0
231126094005,202,418,95,0,0,0,192,499,85,0,0,0
231126094017,202,416,95,0,0,0,192,498,85,0,0,0
231126094028,202,417,95,0,0,0,192,498,85,0,0,0
231126094039,202,417,95,0,0,0,192,497,85,0,0,0
231126094050,202,418,95,0,0,0,192,496,85,0,0,0
231126094101,202,417,95,0,0,0,192,495,85,0,0,0
231126094113,202,417,95,0,0,0,192,494,82,0,0,0
231126094124,202,417,95,0,0,0,193,494,83,0,0,0
231126094135,202,415,95,0,0,0,193,493,83,0,0,0
231126094146,202,414,91,0,0,0,193,492,83,0,0,0
231126094158,202,412,91,0,0,0,193,491,83,0,0,0
231126094209,202,412,91,0,0,0,193,491,83,0,0,0
231126094220,202,411,91,0,0,0,193,490,83,0,0,0
231126094231,202,411,91,0,0,0,193,489,83,0,0,0
231126094242,202,410,91,0,0,0,193,488,83,0,0,0
231126094412,202,408,91,0,0,0,193,486,83,0,0,0
231126094423,202,408,91,0,0,0,193,486,83,0,0,0
231126094434,202,413,91,0,0,0,193,486,83,0,0,0
231126094446,202,408,91,0,0,0,193,486,83,0,0,0
231126094457,202,407,91,0,0,0,193,486,83,0,0,0
231126094508,202,406,91,0,0,0,193,486,83,0,0,0
231126094519,202,406,91,0,0,0,193,486,83,0,0,0
231126094530,202,406,91,0,0,0,193,486,83,0,0,0
231126094542,202,405,91,0,0,0,193,486,83,0,0,0
231126094553,202,408,91,0,0,0,193,486,83,0,0,0
231126094604,202,407,91,0,0,0,193,486,83,0,0,0
231126094615,202,407,91,0,0,0,193,486,83,0,0,0
231126094627,202,406,91,0,0,0,193,486,83,0,0,0
231126094638,202,406,91,0,0,0,193,486,83,0,0,0
231126094649,202,408,91,0,0,0,193,486,83,0,0,0
231126094700,202,410,91,0,0,0,193,486,83,0,0,0
231126094711,202,409,91,0,0,0,193,486,83,0,0,0
231126094723,202,406,91,0,0,0,192,486,82,0,0,0
231126094734,202,407,91,0,0,0,192,486,82,0,0,0
231126094745,202,406,91,0,0,0,192,486,82,0,0,0
231126094915,202,407,91,0,0,0,190,494,80,0,0,0
231126094926,202,409,91,0,0,0,190,495,83,0,0,0
231126094937,202,409,91,0,0,0,190,501,83,0,0,0
231126094948,202,409,91,0,0,0,190,503,83,0,0,0
231126094959,202,411,91,0,0,0,190,504,83,0,0,0
231126095011,202,411,91,0,0,0,190,506,86,0,0,0
231126095022,202,411,91,0,0,0,190,506,86,0,0,0
231126095033,202,411,91,0,0,0,190,509,86,0,0,0
231126095044,202,412,91,0,0,0,190,510,86,0,0,0
231126095055,202,414,91,0,0,0,190,510,86,0,0,0
231126095107,202,414,91,0,0,0,190,511,86,0,0,0
231126095118,202,414,91,0,0,0,190,511,86,0,0,0
231126095129,202,414,91,0,0,0,190,511,86,0,0,0
231126095140,202,412,91,0,0,0,190,511,86,0,0,0
231126095152,202,414,91,0,0,0,190,511,86,0,0,0
231126095203,202,415,95,0,0,0,190,511,86,0,0,0
231126095214,202,415,95,0,0,0,190,511,86,0,0,0
231126095225,202,415,95,0,0,0,190,511,86,0,0,0
231126095236,202,415,95,0,0,0,190,511,86,0,0,0
231126095248,202,416,95,0,0,0,190,511,86,0,0,0
231126095406,202,418,95,0,0,0,190,506,86,0,0,0
231126095417,202,418,95,0,0,0,190,506,86,0,0,0
231126095428,202,418,95,0,0,0,190,504,83,0,0,0
231126095440,202,419,95,0,0,0,190,504,83,0,0,0
231126095451,202,419,95,0,0,0,190,502,83,0,0,0
231126095502,202,419,95,0,0,0,190,502,83,0,0,0
231126095513,202,419,95,0,0,0,190,502,83,0,0,0
231126095524,202,418,95,0,0,0,190,500,83,0,0,0
231126095536,202,417,95,0,0,0,190,499,83,0,0,0
231126095547,202,417,95,0,0,0,191,498,84,0,0,0
231126095558,202,416,95,0,0,0,191,497,84,0,0,0
231126095609,202,417,95,0,0,0,191,496,84,0,0,0
231126095620,202,417,95,0,0,0,191,495,84,0,0,0
231126095632,202,417,95,0,0,0,191,494,81,0,0,0
231126095643,202,428,99,0,0,0,191,493,81,0,0,0
231126095654,202,422,95,0,0,0,192,492,82,0,0,0
231126095705,202,416,95,0,0,0,192,491,82,0,0,0
231126095716,202,415,95,0,0,0,192,490,82,0,0,0
231126095728,202,415,95,0,0,0,192,488,82,0,0,0
231126095739,202,414,91,0,0,0,192,487,82,0,0,0
231126095909,202,413,91,0,0,0,192,486,82,0,0,0
231126095920,202,415,95,0,0,0,192,486,82,0,0,0
231126095931,202,414,91,0,0,0,192,487,82,0,0,0
231126095942,202,412,91,0,0,0,192,487,82,0,0,0
231126095954,202,415,95,0,0,0,192,486,82,0,0,0
231126100005,202,420,95,0,0,0,192,486,82,0,0,0
231126100016,202,412,91,0,0,0,192,486,82,0,0,0
231126100027,202,415,95,0,0,0,192,486,82,0,0,0
231126100038,202,418,95,0,0,0,192,486,82,0,0,0
231126100050,202,414,91,0,0,0,192,486,82,0,0,0
231126100101,202,410,91,0,0,0,192,485,82,0,0,0
231126100112,202,409,91,0,0,0,192,485,82,0,0,0
231126100123,202,409,91,0,0,0,192,485,82,0,0,0
231126100134,202,409,91,0,0,0,192,485,82,0,0,0
231126100146,202,409,91,0,0,0,192,485,82,0,0,0
231126100157,202,409,91,0,0,0,192,485,82,0,0,0
231126100208,202,408,91,0,0,0,191,485,81,0,0,0
231126100219,202,417,95,0,0,0,191,485,81,0,0,0
231126100230,202,413,91,0,0,0,191,485,81,0,0,0
231126100242,202,412,91,0,0,0,191,485,81,0,0,0
231126100411,202,406,91,0,0,0,189,487,79,0,0,0
231126100423,202,406,91,0,0,0,189,487,79,0,0,0
231126100434,202,406,91,0,0,0,189,487,79,0,0,0
231126100445,202,405,91,0,0,0,189,487,79,0,0,0
231126100456,202,405,91,0,0,0,189,487,79,0,0,0
231126100507,202,407,91,0,0,0,189,488,79,0,0,0
231126100519,202,408,91,0,0,0,189,489,79,0,0,0
231126100530,202,411,91,0,0,0,189,489,79,0,0,0
231126100541,202,410,91,0,0,0,188,490,78,0,0,0
231126100552,202,409,91,0,0,0,188,491,78,0,0,0
231126100604,202,407,91,0,0,0,188,491,78,0,0,0
231126100615,202,408,91,0,0,0,188,492,78,0,0,0
231126100626,202,408,91,0,0,0,188,492,78,0,0,0
231126100637,202,408,91,0,0,0,188,492,78,0,0,0
231126100648,202,408,91,0,0,0,187,493,77,0,0,0
231126100659,202,407,91,0,0,0,187,493,77,0,0,0
231126100711,202,406,91,0,0,0,187,493,77,0,0,0
231126100722,202,408,91,0,0,0,187,493,77,0,0,0
231126100733,202,407,91,0,0,0,187,493,77,0,0,0
231126100744,202,408,91,0,0,0,187,495,80,0,0,0
231126100914,202,409,91,0,0,0,187,510,83,0,0,0
231126100925,202,409,91,0,0,0,187,511,83,0,0,0
231126100936,202,409,91,0,0,0,187,512,83,0,0,0
231126100948,202,410,91,0,0,0,187,513,83,0,0,0
231126100959,202,409,91,0,0,0,187,513,83,0,0,0
231126101010,202,408,91,0,0,0,187,513,83,0,0,0
231126101021,202,417,95,0,0,0,187,513,83,0,0,0
231126101032,202,411,91,0,0,0,187,513,83,0,0,0
231126101044,202,411,91,0,0,0,187,513,83,0,0,0
231126101055,202,408,91,0,0,0,187,510,83,0,0,0
231126101106,202,409,91,0,0,0,187,509,83,0,0,0
231126101117,202,412,91,0,0,0,187,508,83,0,0,0
231126101128,202,411,91,0,0,0,187,507,83,0,0,0
231126101140,202,410,91,0,0,0,187,506,83,0,0,0
231126101151,202,409,91,0,0,0,187,504,80,0,0,0
231126101202,202,413,91,0,0,0,187,503,80,0,0,0
231126101213,202,412,91,0,0,0,187,502,80,0,0,0
231126101224,202,408,91,0,0,0,187,500,80,0,0,0
231126101236,202,408,91,0,0,0,187,500,80,0,0,0
231126101247,202,407,91,0,0,0,187,499,80,0,0,0
231126101416,202,407,91,0,0,0,187,492,77,0,0,0
231126101428,202,411,91,0,0,0,187,492,77,0,0,0
231126101439,202,409,91,0,0,0,187,492,77,0,0,0
231126101450,202,410,91,0,0,0,187,492,77,0,0,0
231126101501,202,410,91,0,0,0,187,493,77,0,0,0
231126101513,202,408,91,0,0,0,187,494,77,0,0,0
231126101524,202,407,91,0,0,0,187,495,80,0,0,0
231126101535,202,409,91,0,0,0,187,497,80,0,0,0
231126101546,202,409,91,0,0,0,187,498,80,0,0,0
231126101557,202,409,91,0,0,0,187,500,80,0,0,0
231126101609,202,409,91,0,0,0,187,502,80,0,0,0
231126101620,202,412,91,0,0,0,187,505,83,0,0,0
231126101631,202,413,91,0,0,0,187,505,83,0,0,0
231126101642,202,415,95,0,0,0,187,507,83,0,0,0
231126101653,202,415,95,0,0,0,187,507,83,0,0,0
231126101705,202,419,95,0,0,0,188,508,84,0,0,0
231126101716,202,422,95,0,0,0,188,510,84,0,0,0
231126101727,202,415,95,0,0,0,188,510,84,0,0,0
231126101738,202,413,91,0,0,0,188,510,84,0,0,0
231126101749,202,411,91,0,0,0,188,510,84,0,0,0
231126101919,202,414,91,0,0,0,189,506,85,0,0,0
231126101930,202,414,91,0,0,0,189,505,85,0,0,0
231126101941,202,409,91,0,0,0,189,504,82,0,0,0
231126101953,202,407,91,0,0,0,189,504,82,0,0,0
231126102004,202,409,91,0,0,0,189,503,82,0,0,0
231126102015,202,409,91,0,0,0,190,501,83,0,0,0
231126102026,202,409,91,0,0,0,190,500,83,0,0,0
231126102037,202,409,91,0,0,0,190,500,83,0,0,0
231126102049,202,410,91,0,0,0,190,499,83,0,0,0
231126102100,202,410,91,0,0,0,190,499,83,0,0,0
231126102111,202,410,91,0,0,0,190,498,83,0,0,0
231126102122,202,409,91,0,0,0,191,496,84,0,0,0
231126102134,202,410,91,0,0,0,191,495,84,0,0,0
231126102145,202,411,91,0,0,0,191,495,84,0,0,0
231126102156,202,409,91,0,0,0,191,494,81,0,0,0
231126102207,202,408,91,0,0,0,191,494,81,0,0,0
231126102218,202,408,91,0,0,0,191,493,81,0,0,0
231126102230,202,409,91,0,0,0,191,492,81,0,0,0
231126102241,202,409,91,0,0,0,191,492,81,0,0,0
231126102252,202,408,91,0,0,0,191,492,81,0,0,0
231126102422,202,413,91,0,0,0,191,500,84,0,0,0
231126102433,202,412,91,0,0,0,191,502,84,0,0,0
231126102444,202,412,91,0,0,0,191,503,84,0,0,0
231126102455,202,413,91,0,0,0,191,504,84,0,0,0
231126102506,202,411,91,0,0,0,192,505,88,0,0,0
231126102518,202,411,91,0,0,0,192,505,88,0,0,0
231126102529,202,409,91,0,0,0,192,505,88,0,0,0
231126102540,202,410,91,0,0,0,192,506,88,0,0,0
231126102551,202,410,91,0,0,0,192,506,88,0,0,0
231126102602,202,410,91,0,0,0,192,505,88,0,0,0
231126102614,202,410,91,0,0,0,192,504,85,0,0,0
231126102625,202,415,95,0,0,0,192,504,85,0,0,0
231126102636,202,411,91,0,0,0,192,502,85,0,0,0
231126102647,202,410,91,0,0,0,192,501,85,0,0,0
231126102659,202,410,91,0,0,0,192,500,85,0,0,0
231126102710,202,409,91,0,0,0,192,499,85,0,0,0
231126102721,202,409,91,0,0,0,192,498,85,0,0,0
231126102732,202,411,91,0,0,0,192,497,85,0,0,0
231126102743,202,411,91,0,0,0,192,496,85,0,0,0
231126102755,202,410,91,0,0,0,192,495,85,0,0,0
231126102913,202,409,91,0,0,0,192,491,82,0,0,0
231126102924,202,408,91,0,0,0,192,491,82,0,0,0
231126102935,202,408,91,0,0,0,192,491,82,0,0,0
231126102947,202,409,91,0,0,0,192,491,82,0,0,0
231126102958,202,409,91,0,0,0,192,491,82,0,0,0
231126103009,202,410,91,0,0,0,192,491,82,0,0,0
231126103020,202,410,91,0,0,0,192,491,82,0,0,0
231126103031,202,410,91,0,0,0,192,491,82,0,0,0
231126103043,202,410,91,0,0,0,192,492,82,0,0,0
231126103054,202,408,91,0,0,0,192,493,82,0,0,0
231126103105,202,408,91,0,0,0,192,494,82,0,0,0
231126103116,202,409,91,0,0,0,192,495,85,0,0,0
231126103127,202,411,91,0,0,0,192,496,85,0,0,0
231126103139,202,410,91,0,0,0,192,497,85,0,0,0
231126103150,202,410,91,0,0,0,192,498,85,0,0,0
231126103201,202,410,91,0,0,0,192,501,85,0,0,0
231126103212,202,410,91,0,0,0,192,502,85,0,0,0
231126103223,202,412,91,0,0,0,192,504,85,0,0,0
231126103235,202,411,91,0,0,0,192,505,88,0,0,0
231126103246,202,412,91,0,0,0,192,507,88,0,0,0
231126103416,202,416,95,0,0,0,192,513,88,0,0,0
231126103427,202,416,95,0,0,0,192,513,88,0,0,0
231126103438,202,414,91,0,0,0,192,513,88,0,0,0
231126103449,202,414,91,0,0,0,192,511,88,0,0,0
231126103500,202,415,95,0,0,0,192,511,88,0,0,0
231126103512,202,415,95,0,0,0,192,511,88,0,0,0
231126103523,202,416,95,0,0,0,192,510,88,0,0,0
231126103534,202,416,95,0,0,0,192,510,88,0,0,0
