Data,TempAlimAG (C/10),TempRetAG (C/10),VzAlimAG (l/min/10),PresAlimAG (bar/10),PresRetAG (bar/10),VzGradCoil (l/min/10),VzGradPwr (l/min/10),VzComp (l/min/10)
231023201429,77,93,1166,25,32767,32767,32767,32767
231023201440,75,91,1158,25,32767,32767,32767,32767
231023201451,72,89,1170,25,32767,32767,32767,32767
231023201502,71,87,1171,25,32767,32767,32767,32767
231023201513,68,85,1165,25,32767,32767,32767,32767
231023201525,67,83,1149,25,32767,32767,32767,32767
231023201536,65,81,1158,25,32767,32767,32767,32767
231023201547,64,80,1158,25,32767,32767,32767,32767
231023201558,63,78,1161,25,32767,32767,32767,32767
231023201609,62,77,1158,25,32767,32767,32767,32767
231023201621,62,77,1160,25,32767,32767,32767,32767
231023201632,62,76,1155,25,32767,32767,32767,32767
231023201643,62,76,1157,25,32767,32767,32767,32767
231023201654,61,76,1152,25,32767,32767,32767,32767
231023201705,61,76,1162,25,32767,32767,32767,32767
231023201717,61,75,1160,25,32767,32767,32767,32767
231023201728,61,75,1150,25,32767,32767,32767,32767
231023201739,61,75,1144,25,32767,32767,32767,32767
231023201750,61,75,1169,25,32767,32767,32767,32767
231023201920,73,84,1167,25,32767,32767,32767,32767
231023201931,74,86,1162,25,32767,32767,32767,32767
231023201942,77,88,1163,25,32767,32767,32767,32767
231023201954,78,90,1173,25,32767,32767,32767,32767
231023202005,80,92,1158,25,32767,32767,32767,32767
231023202016,80,94,1182,25,32767,32767,32767,32767
231023202027,81,94,1160,25,32767,32767,32767,32767
231023202038,81,95,1170,25,32767,32767,32767,32767
231023202050,81,95,1175,25,32767,32767,32767,32767
231023202101,81,96,1171,25,32767,32767,32767,32767
231023202112,81,96,1175,25,32767,32767,32767,32767
231023202123,81,96,1172,25,32767,32767,32767,32767
231023202134,81,96,1168,25,32767,32767,32767,32767
231023202146,81,96,1165,25,32767,32767,32767,32767
231023202157,81,96,1168,25,32767,32767,32767,32767
231023202208,81,96,1157,25,32767,32767,32767,32767
231023202219,80,96,1164,25,32767,32767,32767,32767
231023202230,78,94,1165,25,32767,32767,32767,32767
231023202242,76,92,1165,25,32767,32767,32767,32767
231023202253,74,90,1162,25,32767,32767,32767,32767
231023202422,63,78,1169,25,32767,32767,32767,32767
231023202434,62,77,1165,25,32767,32767,32767,32767
231023202446,62,77,1166,25,32767,32767,32767,32767
231023202456,62,77,1158,25,32767,32767,32767,32767
231023202507,62,76,1179,25,32767,32767,32767,32767
231023202519,62,76,1165,25,32767,32767,32767,32767
231023202530,61,76,1183,25,32767,32767,32767,32767
231023202541,61,76,1165,25,32767,32767,32767,32767
231023202552,61,75,1169,25,32767,32767,32767,32767
231023202603,61,75,1153,25,32767,32767,32767,32767
231023202615,61,75,1153,25,32767,32767,32767,32767
231023202626,61,75,1168,25,32767,32767,32767,32767
231023202637,61,75,1159,25,32767,32767,32767,32767
231023202648,62,75,1164,25,32767,32767,32767,32767
231023202659,64,76,1157,25,32767,32767,32767,32767
231023202711,67,78,1178,25,32767,32767,32767,32767
231023202722,69,80,1168,25,32767,32767,32767,32767
231023202733,71,82,1174,25,32767,32767,32767,32767
231023202744,73,84,1167,25,32767,32767,32767,32767
231023202755,75,86,1177,25,32767,32767,32767,32767
231023202925,81,96,1168,25,32767,32767,32767,32767
231023202936,82,96,1171,25,32767,32767,32767,32767
231023202947,82,96,1167,25,32767,32767,32767,32767
231023202958,82,96,1169,25,32767,32767,32767,32767
231023203010,82,96,1172,25,32767,32767,32767,32767
231023203021,82,96,1164,25,32767,32767,32767,32767
231023203032,81,96,1167,25,32767,32767,32767,32767
231023203043,80,95,1171,25,32767,32767,32767,32767
231023203054,78,94,1154,25,32767,32767,32767,32767
231023203106,77,92,1168,25,32767,32767,32767,32767
231023203117,75,91,1163,25,32767,32767,32767,32767
231023203128,73,89,1165,25,32767,32767,32767,32767
231023203139,71,88,1175,25,32767,32767,32767,32767
231023203150,70,86,1164,25,32767,32767,32767,32767
231023203202,68,84,1151,25,32767,32767,32767,32767
231023203213,66,82,1156,25,32767,32767,32767,32767
231023203224,65,80,1154,25,32767,32767,32767,32767
231023203235,63,79,1157,25,32767,32767,32767,32767
231023203247,62,77,1155,25,32767,32767,32767,32767
231023203258,61,76,1165,25,32767,32767,32767,32767
231023203427,59,73,1162,25,32767,32767,32767,32767
231023203439,59,73,1166,25,32767,32767,32767,32767
231023203450,61,73,1173,25,32767,32767,32767,32767
231023203501,63,75,1169,25,32767,32767,32767,32767
231023203512,65,77,1161,25,32767,32767,32767,32767
231023203524,67,79,1163,25,32767,32767,32767,32767
231023203535,69,81,1175,25,32767,32767,32767,32767
231023203546,71,83,1169,25,32767,32767,32767,32767
231023203557,73,84,1176,25,32767,32767,32767,32767
231023203608,75,86,1178,25,32767,32767,32767,32767
231023203619,77,88,1169,25,32767,32767,32767,32767
231023203631,79,91,1165,25,32767,32767,32767,32767
231023203642,79,93,1173,25,32767,32767,32767,32767
231023203653,80,93,1177,25,32767,32767,32767,32767
231023203704,80,94,1165,25,32767,32767,32767,32767
231023203715,80,94,1164,25,32767,32767,32767,32767
231023203727,80,94,1175,25,32767,32767,32767,32767
231023203738,80,94,1176,25,32767,32767,32767,32767
231023203749,80,95,1170,25,32767,32767,32767,32767
231023203800,80,95,1169,25,32767,32767,32767,32767
231023203919,74,90,1177,25,32767,32767,32767,32767
231023203930,72,88,1174,25,32767,32767,32767,32767
231023203941,70,86,1180,25,32767,32767,32767,32767
231023203953,68,84,1166,25,32767,32767,32767,32767
231023204004,67,83,1163,25,32767,32767,32767,32767
231023204015,65,81,1160,25,32767,32767,32767,32767
231023204026,64,80,1147,25,32767,32767,32767,32767
231023204037,63,79,1163,25,32767,32767,32767,32767
231023204049,63,78,1156,25,32767,32767,32767,32767
231023204100,63,77,1155,25,32767,32767,32767,32767
231023204111,62,77,1154,25,32767,32767,32767,32767
231023204122,62,77,1154,25,32767,32767,32767,32767
231023204133,62,77,1156,25,32767,32767,32767,32767
231023204145,62,76,1163,25,32767,32767,32767,32767
231023204156,62,76,1170,25,32767,32767,32767,32767
231023204207,61,76,1167,25,32767,32767,32767,32767
231023204218,61,76,1159,25,32767,32767,32767,32767
231023204229,61,76,1173,25,32767,32767,32767,32767
231023204241,61,75,1171,25,32767,32767,32767,32767
231023204252,61,75,1170,25,32767,32767,32767,32767
231023204422,75,87,1168,25,32767,32767,32767,32767
231023204433,78,89,1167,25,32767,32767,32767,32767
231023204444,80,91,1170,25,32767,32767,32767,32767
231023204455,81,93,1176,25,32767,32767,32767,32767
231023204506,81,95,1167,25,32767,32767,32767,32767
231023204518,82,95,1173,25,32767,32767,32767,32767
231023204529,82,96,1173,25,32767,32767,32767,32767
231023204540,82,96,1179,25,32767,32767,32767,32767
231023204551,82,96,1170,25,32767,32767,32767,32767
231023204602,82,97,1167,25,32767,32767,32767,32767
231023204614,82,97,1188,25,32767,32767,32767,32767
231023204625,82,97,1172,25,32767,32767,32767,32767
231023204636,82,97,1158,25,32767,32767,32767,32767
231023204647,82,97,1172,25,32767,32767,32767,32767
231023204658,82,97,1169,25,32767,32767,32767,32767
231023204710,80,96,1168,25,32767,32767,32767,32767
231023204721,79,94,1172,25,32767,32767,32767,32767
231023204732,77,93,1163,25,32767,32767,32767,32767
231023204743,75,91,1165,25,32767,32767,32767,32767
231023204754,73,89,1168,25,32767,32767,32767,32767
231023204924,62,77,1157,25,32767,32767,32767,32767
231023204935,62,77,1166,25,32767,32767,32767,32767
231023204946,62,76,1167,25,32767,32767,32767,32767
231023204958,62,76,1147,25,32767,32767,32767,32767
231023205009,62,76,1152,25,32767,32767,32767,32767
231023205020,61,76,1157,25,32767,32767,32767,32767
231023205031,61,76,1157,25,32767,32767,32767,32767
231023205042,61,75,1160,25,32767,32767,32767,32767
231023205054,61,75,1166,25,32767,32767,32767,32767
231023205105,61,75,1163,25,32767,32767,32767,32767
231023205116,61,75,1173,25,32767,32767,32767,32767
231023205127,61,75,1170,25,32767,32767,32767,32767
231023205139,62,75,1164,25,32767,32767,32767,32767
231023205150,64,75,1168,25,32767,32767,32767,32767
231023205201,66,77,1158,25,32767,32767,32767,32767
231023205212,68,79,1162,25,32767,32767,32767,32767
231023205223,70,82,1173,25,32767,32767,32767,32767
231023205235,72,84,1159,25,32767,32767,32767,32767
231023205246,74,86,1170,25,32767,32767,32767,32767
231023205257,76,87,1172,25,32767,32767,32767,32767
231023205427,82,96,1169,25,32767,32767,32767,32767
231023205438,82,96,1168,25,32767,32767,32767,32767
231023205449,82,96,1162,25,32767,32767,32767,32767
231023205500,82,96,1158,25,32767,32767,32767,32767
231023205512,82,96,1175,25,32767,32767,32767,32767
231023205523,82,96,1158,25,32767,32767,32767,32767
231023205534,81,96,1167,25,32767,32767,32767,32767
231023205545,79,95,1165,25,32767,32767,32767,32767
231023205556,78,94,1179,25,32767,32767,32767,32767
231023205607,76,92,1160,25,32767,32767,32767,32767
231023205619,74,90,1163,25,32767,32767,32767,32767
231023205630,71,88,1156,25,32767,32767,32767,32767
231023205641,69,86,1170,25,32767,32767,32767,32767
231023205652,68,84,1182,25,32767,32767,32767,32767
231023205703,66,82,1160,25,32767,32767,32767,32767
231023205715,65,80,1167,25,32767,32767,32767,32767
231023205726,63,79,1160,25,32767,32767,32767,32767
231023205737,62,78,1173,25,32767,32767,32767,32767
231023205748,62,76,1176,25,32767,32767,32767,32767
231023205800,61,76,1151,25,32767,32767,32767,32767
231023205929,60,75,1160,25,32767,32767,32767,32767
231023205940,60,74,1176,25,32767,32767,32767,32767
231023205952,60,74,1156,25,32767,32767,32767,32767
231023210003,61,74,1172,25,32767,32767,32767,32767
231023210014,63,75,1163,25,32767,32767,32767,32767
231023210026,66,77,1171,25,32767,32767,32767,32767
231023210037,68,79,1171,25,32767,32767,32767,32767
231023210048,70,81,1169,25,32767,32767,32767,32767
231023210059,72,83,1153,25,32767,32767,32767,32767
231023210110,74,85,1177,25,32767,32767,32767,32767
231023210122,76,87,1174,25,32767,32767,32767,32767
231023210133,78,89,1177,25,32767,32767,32767,32767
231023210144,80,91,1177,25,32767,32767,32767,32767
231023210155,80,93,1181,25,32767,32767,32767,32767
231023210206,81,94,1175,25,32767,32767,32767,32767
231023210218,81,95,1167,25,32767,32767,32767,32767
231023210229,81,95,1160,25,32767,32767,32767,32767
231023210240,81,96,1164,25,32767,32767,32767,32767
231023210251,81,96,1180,25,32767,32767,32767,32767
231023210302,81,96,1165,25,32767,32767,32767,32767
231023210432,75,91,1151,25,32767,32767,32767,32767
231023210443,73,89,1161,25,32767,32767,32767,32767
231023210454,71,87,1168,25,32767,32767,32767,32767
231023210506,69,85,1163,25,32767,32767,32767,32767
231023210517,67,83,1164,25,32767,32767,32767,32767
231023210528,66,82,1158,25,32767,32767,32767,32767
231023210539,64,80,1173,25,32767,32767,32767,32767
231023210550,63,79,1158,25,32767,32767,32767,32767
231023210602,63,78,1156,25,32767,32767,32767,32767
231023210613,62,77,1156,25,32767,32767,32767,32767
231023210624,62,77,1157,25,32767,32767,32767,32767
231023210635,62,76,1147,25,32767,32767,32767,32767
231023210646,61,76,1163,25,32767,32767,32767,32767
231023210658,61,76,1160,25,32767,32767,32767,32767
231023210709,61,75,1157,25,32767,32767,32767,32767
231023210720,61,75,1159,25,32767,32767,32767,32767
231023210731,61,75,1154,25,32767,32767,32767,32767
231023210743,61,75,1154,25,32767,32767,32767,32767
231023210754,61,75,1175,25,32767,32767,32767,32767
231023210805,61,75,1169,25,32767,32767,32767,32767
231023210935,76,87,1172,25,32767,32767,32767,32767
231023210946,78,89,1160,25,32767,32767,32767,32767
231023210957,80,91,1154,25,32767,32767,32767,32767
231023211008,80,93,1172,25,32767,32767,32767,32767
231023211019,81,94,1176,25,32767,32767,32767,32767
231023211030,81,94,1175,25,32767,32767,32767,32767
231023211042,81,95,1180,25,32767,32767,32767,32767
231023211053,81,95,1179,25,32767,32767,32767,32767
231023211104,81,96,1177,25,32767,32767,32767,32767
231023211115,81,96,1172,25,32767,32767,32767,32767
231023211126,81,96,1176,25,32767,32767,32767,32767
231023211138,81,96,1172,25,32767,32767,32767,32767
231023211149,81,96,1176,25,32767,32767,32767,32767
231023211200,81,96,1173,25,32767,32767,32767,32767
231023211211,80,96,1152,25,32767,32767,32767,32767
231023211222,79,95,1169,25,32767,32767,32767,32767
231023211234,77,93,1160,25,32767,32767,32767,32767
231023211245,75,91,1160,25,32767,32767,32767,32767
231023211256,73,90,1169,25,32767,32767,32767,32767
231023211307,71,87,1182,25,32767,32767,32767,32767
231023211426,63,77,1163,25,32767,32767,32767,32767
231023211437,62,77,1161,25,32767,32767,32767,32767
231023211448,62,77,1167,25,32767,32767,32767,32767
231023211459,62,76,1162,25,32767,32767,32767,32767
231023211511,62,76,1155,25,32767,32767,32767,32767
231023211522,62,76,1162,25,32767,32767,32767,32767
231023211533,61,76,1158,25,32767,32767,32767,32767
231023211544,61,76,1166,25,32767,32767,32767,32767
231023211555,61,75,1165,25,32767,32767,32767,32767
231023211607,61,75,1163,25,32767,32767,32767,32767
231023211618,61,75,1163,25,32767,32767,32767,32767
231023211629,61,75,1157,25,32767,32767,32767,32767
231023211640,62,75,1164,25,32767,32767,32767,32767
231023211651,63,75,1176,25,32767,32767,32767,32767
231023211703,66,77,1163,25,32767,32767,32767,32767
231023211714,68,79,1167,25,32767,32767,32767,32767
231023211725,70,81,1174,25,32767,32767,32767,32767
231023211736,72,83,1172,25,32767,32767,32767,32767
231023211747,74,85,1183,25,32767,32767,32767,32767
231023211759,76,87,1160,25,32767,32767,32767,32767
231023211928,81,96,1164,25,32767,32767,32767,32767
231023211939,81,96,1155,25,32767,32767,32767,32767
231023211951,81,96,1158,25,32767,32767,32767,32767
231023212002,81,96,1177,25,32767,32767,32767,32767
231023212013,81,96,1167,25,32767,32767,32767,32767
231023212024,81,96,1180,25,32767,32767,32767,32767
231023212035,80,96,1163,25,32767,32767,32767,32767
231023212047,78,94,1182,25,32767,32767,32767,32767
231023212058,77,93,1162,25,32767,32767,32767,32767
231023212109,75,91,1174,25,32767,32767,32767,32767
231023212120,72,89,1167,25,32767,32767,32767,32767
231023212131,71,87,1162,25,32767,32767,32767,32767
231023212143,69,85,1159,25,32767,32767,32767,32767
231023212154,67,83,1161,25,32767,32767,32767,32767
231023212205,66,82,1151,25,32767,32767,32767,32767
231023212216,64,80,1152,25,32767,32767,32767,32767
231023212228,63,79,1157,25,32767,32767,32767,32767
231023212239,63,78,1172,25,32767,32767,32767,32767
231023212250,62,77,1165,25,32767,32767,32767,32767
231023212301,62,77,1165,25,32767,32767,32767,32767
231023212431,61,75,1162,25,32767,32767,32767,32767
231023212442,61,75,1157,25,32767,32767,32767,32767
231023212453,61,75,1162,25,32767,32767,32767,32767
231023212505,62,75,1176,25,32767,32767,32767,32767
231023212516,64,76,1161,25,32767,32767,32767,32767
231023212527,67,78,1165,25,32767,32767,32767,32767
231023212538,69,80,1173,25,32767,32767,32767,32767
231023212549,71,82,1167,25,32767,32767,32767,32767
231023212601,73,84,1166,25,32767,32767,32767,32767
231023212612,75,86,1169,25,32767,32767,32767,32767
231023212623,77,88,1172,25,32767,32767,32767,32767
231023212634,79,90,1178,25,32767,32767,32767,32767
231023212646,80,92,1174,25,32767,32767,32767,32767
231023212657,80,94,1167,25,32767,32767,32767,32767
231023212708,81,94,1177,25,32767,32767,32767,32767
231023212719,81,95,1173,25,32767,32767,32767,32767
231023212730,81,95,1177,25,32767,32767,32767,32767
231023212742,81,95,1171,25,32767,32767,32767,32767
231023212753,81,96,1169,25,32767,32767,32767,32767
231023212804,81,96,1178,25,32767,32767,32767,32767
231023212934,74,90,1158,25,32767,32767,32767,32767
231023212945,72,88,1164,25,32767,32767,32767,32767
231023212956,70,86,1167,25,32767,32767,32767,32767
231023213007,68,84,1163,25,32767,32767,32767,32767
231023213018,66,83,1162,25,32767,32767,32767,32767
231023213030,65,81,1150,25,32767,32767,32767,32767
231023213041,64,79,1152,25,32767,32767,32767,32767
231023213052,63,78,1168,25,32767,32767,32767,32767
231023213103,63,78,1165,25,32767,32767,32767,32767
231023213114,62,77,1152,25,32767,32767,32767,32767
231023213126,62,77,1159,25,32767,32767,32767,32767
231023213137,62,76,1165,25,32767,32767,32767,32767
231023213148,62,76,1165,25,32767,32767,32767,32767
231023213159,61,76,1168,25,32767,32767,32767,32767
231023213211,61,76,1165,25,32767,32767,32767,32767
231023213222,61,75,1162,25,32767,32767,32767,32767
231023213233,61,75,1160,25,32767,32767,32767,32767
231023213244,61,75,1174,25,32767,32767,32767,32767
231023213255,61,75,1161,25,32767,32767,32767,32767
231023213307,61,75,1161,25,32767,32767,32767,32767
231023213436,75,87,1173,25,32767,32767,32767,32767
231023213447,77,88,1171,25,32767,32767,32767,32767
231023213459,79,90,1164,25,32767,32767,32767,32767
231023213510,81,93,1176,25,32767,32767,32767,32767
231023213521,81,94,1175,25,32767,32767,32767,32767
231023213532,81,95,1181,25,32767,32767,32767,32767
231023213543,81,95,1180,25,32767,32767,32767,32767
231023213555,81,95,1176,25,32767,32767,32767,32767
231023213606,81,96,1183,25,32767,32767,32767,32767
231023213617,81,96,1167,25,32767,32767,32767,32767
231023213628,81,96,1162,25,32767,32767,32767,32767
231023213639,81,96,1180,25,32767,32767,32767,32767
231023213651,81,96,1170,25,32767,32767,32767,32767
231023213702,81,96,1179,25,32767,32767,32767,32767
231023213713,81,96,1152,25,32767,32767,32767,32767
231023213724,79,95,1160,25,32767,32767,32767,32767
231023213735,78,93,1160,25,32767,32767,32767,32767
231023213747,76,92,1171,25,32767,32767,32767,32767
231023213758,74,90,1160,25,32767,32767,32767,32767
231023213809,72,88,1166,25,32767,32767,32767,32767
231023213939,62,76,1175,25,32767,32767,32767,32767
231023213950,62,76,1157,25,32767,32767,32767,32767
231023214002,61,76,1170,25,32767,32767,32767,32767
231023214013,61,76,1158,25,32767,32767,32767,32767
231023214024,61,75,1166,25,32767,32767,32767,32767
231023214035,61,75,1156,25,32767,32767,32767,32767
231023214046,61,75,1166,25,32767,32767,32767,32767
231023214058,61,75,1169,25,32767,32767,32767,32767
231023214109,61,75,1155,25,32767,32767,32767,32767
231023214120,61,75,1154,25,32767,32767,32767,32767
231023214131,61,75,1171,25,32767,32767,32767,32767
231023214142,62,75,1158,25,32767,32767,32767,32767
231023214154,64,76,1171,25,32767,32767,32767,32767
231023214205,67,78,1164,25,32767,32767,32767,32767
231023214216,68,80,1165,25,32767,32767,32767,32767
231023214227,71,82,1167,25,32767,32767,32767,32767
231023214238,73,84,1169,25,32767,32767,32767,32767
231023214250,75,86,1168,25,32767,32767,32767,32767
231023214301,77,88,1169,25,32767,32767,32767,32767
231023214312,79,90,1167,25,32767,32767,32767,32767
231023214431,82,96,1173,25,32767,32767,32767,32767
231023214442,82,96,1179,25,32767,32767,32767,32767
231023214453,82,96,1179,25,32767,32767,32767,32767
231023214504,82,96,1162,25,32767,32767,32767,32767
231023214515,82,96,1169,25,32767,32767,32767,32767
231023214527,82,96,1168,25,32767,32767,32767,32767
231023214538,80,96,1163,25,32767,32767,32767,32767
231023214549,79,94,1170,25,32767,32767,32767,32767
231023214600,77,93,1169,25,32767,32767,32767,32767
231023214612,75,91,1195,25,32767,32767,32767,32767
231023214623,73,89,1173,25,32767,32767,32767,32767
231023214634,71,87,1165,25,32767,32767,32767,32767
231023214645,69,86,1167,25,32767,32767,32767,32767
231023214656,67,84,1167,25,32767,32767,32767,32767
231023214708,66,82,1161,25,32767,32767,32767,32767
231023214719,64,80,1157,25,32767,32767,32767,32767
231023214730,63,79,1157,25,32767,32767,32767,32767
231023214741,62,78,1156,25,32767,32767,32767,32767
231023214752,62,77,1166,25,32767,32767,32767,32767
231023214804,62,76,1159,25,32767,32767,32767,32767
231023214933,61,75,1159,25,32767,32767,32767,32767
231023214944,61,75,1164,25,32767,32767,32767,32767
231023214956,61,75,1176,25,32767,32767,32767,32767
231023215007,63,75,1175,25,32767,32767,32767,32767
231023215018,65,76,1164,25,32767,32767,32767,32767
231023215029,67,78,1160,25,32767,32767,32767,32767
231023215040,69,81,1170,25,32767,32767,32767,32767
231023215051,71,83,1168,25,32767,32767,32767,32767
231023215103,74,85,1168,25,32767,32767,32767,32767
231023215114,76,87,1176,25,32767,32767,32767,32767
231023215125,78,89,1178,25,32767,32767,32767,32767
231023215136,80,91,1174,25,32767,32767,32767,32767
231023215147,81,93,1175,25,32767,32767,32767,32767
231023215159,81,94,1176,25,32767,32767,32767,32767
231023215210,82,95,1166,25,32767,32767,32767,32767
231023215221,82,96,1165,25,32767,32767,32767,32767
231023215232,82,96,1175,25,32767,32767,32767,32767
231023215243,82,96,1175,25,32767,32767,32767,32767
231023215255,83,96,1646,34,32767,32767,32767,32767
231023215306,87,96,1642,34,32767,32767,32767,32767
231023215435,98,99,1211,26,32767,32767,32767,32767
231023215447,99,99,1193,26,32767,32767,32767,32767
231023215458,100,100,1206,26,32767,32767,32767,32767
231023215509,100,103,1208,26,32767,32767,32767,32767
231023215520,102,108,1213,26,32767,32767,32767,32767
231023215532,103,112,1208,26,32767,32767,32767,32767
231023215543,105,115,1223,26,32767,32767,32767,32767
231023215554,107,118,1212,26,32767,32767,32767,32767
231023215605,108,120,1225,26,32767,32767,32767,32767
231023215616,109,122,1213,26,32767,32767,32767,32767
231023215628,109,123,1199,26,32767,32767,32767,32767
231023215639,109,123,1215,26,32767,32767,32767,32767
231023215650,110,123,1217,26,32767,32767,32767,32767
231023215701,110,123,1204,26,32767,32767,32767,32767
231023215712,110,123,1201,25,32767,32767,32767,32767
231023215724,110,123,1206,25,32767,32767,32767,32767
231023215735,103,123,1205,25,32767,32767,32767,32767
231023215746,98,118,1191,25,32767,32767,32767,32767
231023215757,93,113,1203,25,32767,32767,32767,32767
231023215808,88,108,1176,25,32767,32767,32767,32767
231023215938,62,77,1201,25,32767,32767,32767,32767
231023215949,61,75,1185,25,32767,32767,32767,32767
231023220000,60,75,1179,25,32767,32767,32767,32767
231023220012,59,74,1190,25,32767,32767,32767,32767
231023220023,59,73,1188,25,32767,32767,32767,32767
231023220034,59,73,1188,25,32767,32767,32767,32767
231023220045,59,73,1189,25,32767,32767,32767,32767
231023220056,59,72,1191,25,32767,32767,32767,32767
231023220108,59,72,1186,25,32767,32767,32767,32767
231023220119,59,72,1177,25,32767,32767,32767,32767
231023220130,59,72,1192,25,32767,32767,32767,32767
231023220141,58,72,1188,25,32767,32767,32767,32767
231023220153,58,72,1192,25,32767,32767,32767,32767
231023220204,58,71,1190,25,32767,32767,32767,32767
231023220215,58,71,1195,25,32767,32767,32767,32767
231023220226,58,71,1182,25,32767,32767,32767,32767
231023220237,58,71,1180,25,32767,32767,32767,32767
231023220249,58,71,1187,25,32767,32767,32767,32767
231023220300,59,71,1192,25,32767,32767,32767,32767
231023220311,61,72,1190,25,32767,32767,32767,32767
231023220441,81,93,1165,25,32767,32767,32767,32767
231023220452,83,95,1180,25,32767,32767,32767,32767
231023220503,85,97,1168,25,32767,32767,32767,32767
231023220514,87,99,1186,25,32767,32767,32767,32767
231023220525,90,101,1167,25,32767,32767,32767,32767
231023220537,92,103,1176,25,32767,32767,32767,32767
231023220548,94,105,1176,25,32767,32767,32767,32767
231023220559,96,107,1182,25,32767,32767,32767,32767
231023220610,98,109,1188,25,32767,32767,32767,32767
231023220621,100,111,1172,25,32767,32767,32767,32767
231023220633,100,113,1176,25,32767,32767,32767,32767
231023220644,100,114,1173,25,32767,32767,32767,32767
231023220655,100,114,1176,25,32767,32767,32767,32767
231023220706,100,115,1163,25,32767,32767,32767,32767
231023220717,100,115,1192,25,32767,32767,32767,32767
231023220729,100,115,1179,25,32767,32767,32767,32767
231023220740,100,115,1171,25,32767,32767,32767,32767
231023220751,100,115,1172,25,32767,32767,32767,32767
231023220802,97,115,1177,25,32767,32767,32767,32767
231023220814,90,111,1163,25,32767,32767,32767,32767
231023220943,61,76,1157,25,32767,32767,32767,32767
231023220954,60,75,1154,25,32767,32767,32767,32767
231023221006,60,75,1160,25,32767,32767,32767,32767
231023221017,60,74,1176,25,32767,32767,32767,32767
231023221028,59,74,1169,25,32767,32767,32767,32767
231023221039,59,73,1156,25,32767,32767,32767,32767
231023221050,59,73,1165,25,32767,32767,32767,32767
231023221102,59,73,1172,25,32767,32767,32767,32767
231023221113,59,72,1167,25,32767,32767,32767,32767
231023221124,58,72,1171,25,32767,32767,32767,32767
231023221135,58,72,1155,25,32767,32767,32767,32767
231023221146,58,72,1153,25,32767,32767,32767,32767
231023221158,58,72,1159,25,32767,32767,32767,32767
231023221209,58,72,1158,25,32767,32767,32767,32767
231023221220,60,72,1166,25,32767,32767,32767,32767
231023221231,62,73,1154,25,32767,32767,32767,32767
231023221242,64,75,1158,25,32767,32767,32767,32767
231023221254,66,77,1171,25,32767,32767,32767,32767
231023221305,68,79,1165,25,32767,32767,32767,32767
231023221316,70,81,1162,25,32767,32767,32767,32767
231023221446,80,93,1172,25,32767,32767,32767,32767
231023221457,80,93,1177,25,32767,32767,32767,32767
231023221508,80,93,1183,25,32767,32767,32767,32767
231023221519,80,94,1175,25,32767,32767,32767,32767
231023221530,80,94,1166,25,32767,32767,32767,32767
231023221541,80,94,1164,25,32767,32767,32767,32767
231023221553,80,94,1166,25,32767,32767,32767,32767
231023221604,80,94,1152,25,32767,32767,32767,32767
231023221615,78,94,1176,25,32767,32767,32767,32767
231023221626,77,92,1169,25,32767,32767,32767,32767
231023221638,75,91,462,15,32767,32767,32767,32767
231023221649,73,90,1190,25,32767,32767,32767,32767
231023221700,72,90,1202,25,32767,32767,32767,32767
231023221711,72,89,1188,25,32767,32767,32767,32767
231023221722,73,89,1196,25,32767,32767,32767,32767
231023221734,75,89,1200,25,32767,32767,32767,32767
231023221745,77,89,1199,25,32767,32767,32767,32767
231023221756,80,91,1191,25,32767,32767,32767,32767
231023221807,82,93,1202,25,32767,32767,32767,32767
231023221818,84,95,1198,25,32767,32767,32767,32767
231023221948,100,111,1205,25,32767,32767,32767,32767
231023221959,100,113,1198,25,32767,32767,32767,32767
231023222011,100,113,1198,25,32767,32767,32767,32767
231023222022,101,114,1206,25,32767,32767,32767,32767
231023222033,101,115,1199,25,32767,32767,32767,32767
231023222044,101,115,1199,25,32767,32767,32767,32767
231023222055,101,115,1194,25,32767,32767,32767,32767
231023222106,101,115,1202,25,32767,32767,32767,32767
231023222118,101,115,1189,25,32767,32767,32767,32767
231023222129,98,115,1188,25,32767,32767,32767,32767
231023222140,92,112,1179,25,32767,32767,32767,32767
231023222151,88,107,1192,25,32767,32767,32767,32767
231023222203,82,103,1195,25,32767,32767,32767,32767
231023222214,77,97,1179,25,32767,32767,32767,32767
231023222225,72,92,1181,25,32767,32767,32767,32767
231023222236,68,87,1189,25,32767,32767,32767,32767
231023222247,65,83,1191,25,32767,32767,32767,32767
231023222259,64,79,1181,25,32767,32767,32767,32767
231023222310,63,79,1181,25,32767,32767,32767,32767
231023222321,62,78,1180,25,32767,32767,32767,32767
231023222439,59,72,1196,25,32767,32767,32767,32767
231023222451,58,72,1187,25,32767,32767,32767,32767
231023222502,58,72,1186,25,32767,32767,32767,32767
231023222513,58,72,1185,25,32767,32767,32767,32767
231023222524,58,72,1183,25,32767,32767,32767,32767
231023222535,58,72,1191,25,32767,32767,32767,32767
231023222547,58,72,1189,25,32767,32767,32767,32767
231023222558,58,72,1184,25,32767,32767,32767,32767
231023222609,58,72,1198,25,32767,32767,32767,32767
231023222620,58,71,1186,25,32767,32767,32767,32767
231023222631,58,71,1192,25,32767,32767,32767,32767
231023222643,59,71,1193,25,32767,32767,32767,32767
231023222654,61,72,1197,25,32767,32767,32767,32767
231023222705,63,74,1193,25,32767,32767,32767,32767
231023222716,65,76,1192,25,32767,32767,32767,32767
