Data,TempEquip1 (C/10),UmdEquip1 (UR/10),DewEquip1 (C/10),TempEquip2 (C/10),UmdEquip2 (UR/10),DewEquip2 (C/10),TempExame1 (C/10),UmdExame1 (UR/10),DewExame1 (C/10),TempExame2 (C/10),UmdExame2 (UR/10),
231023215605,202,546,108,0,0,0,211,497,102,0,0,0
231023215616,202,549,108,0,0,0,211,497,102,0,0,0
231023215628,203,550,109,0,0,0,211,500,102,0,0,0
231023215639,203,551,109,0,0,0,211,499,102,0,0,0
231023215650,203,553,109,0,0,0,211,497,102,0,0,0
231023215701,203,554,109,0,0,0,211,497,102,0,0,0
231023215712,203,555,112,0,0,0,211,498,102,0,0,0
231023215724,204,556,113,0,0,0,211,500,102,0,0,0
231023215735,204,559,113,0,0,0,211,502,102,0,0,0
231023215746,205,559,114,0,0,0,211,503,102,0,0,0
231023215757,205,560,114,0,0,0,211,504,102,0,0,0
231023215808,205,561,114,0,0,0,211,505,105,0,0,0
231023215938,206,540,109,0,0,0,211,504,102,0,0,0
231023215949,206,535,109,0,0,0,211,503,102,0,0,0
231023220000,206,528,106,0,0,0,211,502,102,0,0,0
231023220012,206,526,106,0,0,0,211,502,102,0,0,0
231023220023,206,525,106,0,0,0,211,501,102,0,0,0
231023220034,206,523,103,0,0,0,211,497,102,0,0,0
231023220045,206,521,103,0,0,0,211,493,99,0,0,0
231023220056,206,519,103,0,0,0,211,492,99,0,0,0
231023220108,206,516,103,0,0,0,211,486,99,0,0,0
231023220119,206,515,103,0,0,0,211,488,99,0,0,0
231023220130,205,512,100,0,0,0,211,489,99,0,0,0
231023220141,204,511,99,0,0,0,211,489,99,0,0,0
231023220153,204,511,99,0,0,0,211,488,99,0,0,0
231023220204,203,511,98,0,0,0,211,488,99,0,0,0
231023220215,203,511,98,0,0,0,211,489,99,0,0,0
231023220226,202,511,97,0,0,0,211,489,99,0,0,0
231023220237,201,510,96,0,0,0,211,489,99,0,0,0
231023220249,201,510,96,0,0,0,211,489,99,0,0,0
231023220300,200,510,95,0,0,0,211,491,99,0,0,0
231023220311,200,510,95,0,0,0,211,491,99,0,0,0
231023220441,198,517,96,0,0,0,211,481,96,0,0,0
231023220452,198,520,96,0,0,0,211,482,96,0,0,0
231023220503,198,521,96,0,0,0,211,482,96,0,0,0
231023220514,198,526,99,0,0,0,211,483,96,0,0,0
231023220525,198,528,99,0,0,0,211,487,99,0,0,0
231023220537,198,530,99,0,0,0,211,487,99,0,0,0
231023220548,198,531,99,0,0,0,211,487,99,0,0,0
231023220559,198,532,99,0,0,0,211,489,99,0,0,0
231023220610,198,535,102,0,0,0,211,487,99,0,0,0
231023220621,198,537,102,0,0,0,211,489,99,0,0,0
231023220633,198,540,102,0,0,0,211,489,99,0,0,0
231023220644,198,542,102,0,0,0,211,485,99,0,0,0
231023220655,198,545,104,0,0,0,211,488,99,0,0,0
231023220706,198,546,104,0,0,0,211,490,99,0,0,0
231023220717,198,548,104,0,0,0,210,489,98,0,0,0
231023220729,198,550,104,0,0,0,210,489,98,0,0,0
231023220740,199,552,105,0,0,0,210,494,98,0,0,0
231023220751,199,554,105,0,0,0,210,495,101,0,0,0
231023220802,199,554,105,0,0,0,210,495,101,0,0,0
231023220814,200,555,109,0,0,0,210,499,101,0,0,0
231023220943,202,542,105,0,0,0,209,507,103,0,0,0
231023220954,202,536,105,0,0,0,209,505,103,0,0,0
231023221006,202,533,102,0,0,0,209,504,100,0,0,0
231023221017,202,531,102,0,0,0,209,502,100,0,0,0
231023221028,202,527,102,0,0,0,209,498,100,0,0,0
231023221039,202,526,102,0,0,0,208,498,99,0,0,0
231023221050,202,522,100,0,0,0,208,499,99,0,0,0
231023221102,202,520,100,0,0,0,208,498,99,0,0,0
231023221113,202,518,100,0,0,0,208,501,99,0,0,0
231023221124,202,516,100,0,0,0,208,500,99,0,0,0
231023221135,202,514,97,0,0,0,208,502,99,0,0,0
231023221146,202,513,97,0,0,0,208,502,99,0,0,0
231023221158,202,511,97,0,0,0,208,501,99,0,0,0
231023221209,202,509,97,0,0,0,208,500,99,0,0,0
231023221220,202,508,97,0,0,0,208,500,99,0,0,0
231023221231,202,505,97,0,0,0,208,502,99,0,0,0
231023221242,202,505,97,0,0,0,208,503,99,0,0,0
231023221254,202,504,94,0,0,0,207,505,101,0,0,0
231023221305,202,504,94,0,0,0,207,500,98,0,0,0
231023221316,202,504,94,0,0,0,207,502,98,0,0,0
231023221435,202,510,97,0,0,0,206,497,98,0,0,0
231023221446,202,512,97,0,0,0,206,495,98,0,0,0
231023221457,202,514,97,0,0,0,206,495,98,0,0,0
231023221508,202,517,100,0,0,0,206,496,98,0,0,0
231023221519,202,517,100,0,0,0,206,496,98,0,0,0
231023221530,202,518,100,0,0,0,206,494,95,0,0,0
231023221541,202,519,100,0,0,0,206,502,98,0,0,0
231023221553,202,520,100,0,0,0,206,502,98,0,0,0
231023221604,202,521,100,0,0,0,206,502,98,0,0,0
231023221615,202,522,100,0,0,0,206,501,98,0,0,0
231023221626,202,522,100,0,0,0,206,503,98,0,0,0
231023221638,202,522,100,0,0,0,205,503,97,0,0,0
231023221649,202,522,100,0,0,0,205,503,97,0,0,0
231023221700,202,522,100,0,0,0,205,501,97,0,0,0
231023221711,202,522,100,0,0,0,205,501,97,0,0,0
231023221722,202,523,100,0,0,0,205,503,97,0,0,0
231023221734,202,523,100,0,0,0,205,502,97,0,0,0
231023221745,202,523,100,0,0,0,205,503,97,0,0,0
231023221756,202,522,100,0,0,0,205,501,97,0,0,0
231023221807,202,522,100,0,0,0,205,503,97,0,0,0
231023221937,203,528,103,0,0,0,204,508,99,0,0,0
231023221948,203,530,103,0,0,0,204,506,99,0,0,0
231023221959,203,531,103,0,0,0,204,510,99,0,0,0
231023222011,204,533,104,0,0,0,204,509,99,0,0,0
231023222022,204,534,104,0,0,0,204,509,99,0,0,0
231023222033,204,536,107,0,0,0,204,509,99,0,0,0
231023222044,204,538,107,0,0,0,204,512,99,0,0,0
231023222055,204,538,107,0,0,0,204,511,99,0,0,0
231023222106,204,541,107,0,0,0,204,512,99,0,0,0
231023222118,205,542,108,0,0,0,204,514,99,0,0,0
231023222129,205,542,108,0,0,0,204,515,102,0,0,0
231023222140,205,543,108,0,0,0,204,518,102,0,0,0
231023222151,205,544,108,0,0,0,204,518,102,0,0,0
231023222203,206,545,112,0,0,0,204,518,102,0,0,0
231023222214,206,545,112,0,0,0,204,521,102,0,0,0
231023222225,206,544,109,0,0,0,204,527,104,0,0,0
231023222236,206,543,109,0,0,0,204,527,104,0,0,0
231023222247,206,541,109,0,0,0,204,528,104,0,0,0
231023222259,206,536,109,0,0,0,204,524,102,0,0,0
231023222310,206,534,106,0,0,0,203,524,101,0,0,0
231023222439,206,512,101,0,0,0,203,529,103,0,0,0
231023222451,206,511,101,0,0,0,203,527,103,0,0,0
231023222502,205,510,100,0,0,0,203,528,103,0,0,0
231023222513,205,510,100,0,0,0,203,528,103,0,0,0
231023222524,204,509,99,0,0,0,203,525,103,0,0,0
231023222535,204,508,99,0,0,0,203,526,103,0,0,0
231023222547,203,508,98,0,0,0,203,523,101,0,0,0
231023222558,203,508,98,0,0,0,202,523,100,0,0,0
231023222609,202,507,97,0,0,0,202,524,100,0,0,0
231023222620,201,507,96,0,0,0,202,524,100,0,0,0
231023222631,200,507,95,0,0,0,202,524,100,0,0,0
231023222643,200,507,95,0,0,0,202,525,102,0,0,0
231023222654,200,507,95,0,0,0,202,525,102,0,0,0
231023222705,199,507,94,0,0,0,202,525,102,0,0,0
231023222716,199,507,94,0,0,0,202,523,100,0,0,0
231023222727,199,510,94,0,0,0,202,524,100,0,0,0
231023222739,198,510,93,0,0,0,202,529,102,0,0,0
231023222750,198,511,93,0,0,0,202,523,100,0,0,0
231023222801,198,512,93,0,0,0,202,518,100,0,0,0
231023222812,198,514,93,0,0,0,202,523,100,0,0,0
231023222942,197,528,98,0,0,0,202,528,102,0,0,0
231023222953,197,530,98,0,0,0,202,528,102,0,0,0
231023223004,197,531,98,0,0,0,202,528,102,0,0,0
231023223016,197,533,98,0,0,0,202,527,102,0,0,0
231023223027,197,533,98,0,0,0,202,530,102,0,0,0
231023223038,197,535,101,0,0,0,202,532,102,0,0,0
231023223049,197,535,101,0,0,0,202,531,102,0,0,0
231023223100,197,535,101,0,0,0,202,534,102,0,0,0
231023223112,197,535,101,0,0,0,202,532,102,0,0,0
231023223123,197,535,101,0,0,0,202,532,102,0,0,0
231023223134,197,535,101,0,0,0,202,531,102,0,0,0
231023223145,197,535,101,0,0,0,202,532,102,0,0,0
231023223156,197,534,98,0,0,0,202,532,102,0,0,0
231023223208,197,534,98,0,0,0,202,528,102,0,0,0
231023223219,197,532,98,0,0,0,202,527,102,0,0,0
231023223230,197,531,98,0,0,0,202,529,102,0,0,0
231023223241,197,529,98,0,0,0,202,529,102,0,0,0
231023223253,197,528,98,0,0,0,202,530,102,0,0,0
231023223304,197,525,98,0,0,0,202,524,100,0,0,0
231023223315,197,525,98,0,0,0,202,528,102,0,0,0
231023223444,198,518,96,0,0,0,203,522,101,0,0,0
231023223456,198,516,96,0,0,0,203,520,101,0,0,0
231023223507,198,515,96,0,0,0,203,522,101,0,0,0
231023223518,199,515,97,0,0,0,203,521,101,0,0,0
231023223529,199,514,94,0,0,0,203,518,101,0,0,0
231023223541,199,513,94,0,0,0,204,517,102,0,0,0
231023223552,199,512,94,0,0,0,204,517,102,0,0,0
231023223603,199,511,94,0,0,0,204,517,102,0,0,0
231023223614,199,510,94,0,0,0,204,514,99,0,0,0
231023223625,199,509,94,0,0,0,204,512,99,0,0,0
231023223637,199,509,94,0,0,0,204,511,99,0,0,0
231023223648,199,509,94,0,0,0,205,511,100,0,0,0
231023223659,199,509,94,0,0,0,205,513,100,0,0,0
231023223710,200,509,95,0,0,0,205,508,100,0,0,0
231023223722,200,511,95,0,0,0,205,508,100,0,0,0
231023223733,200,511,95,0,0,0,205,509,100,0,0,0
231023223744,200,512,95,0,0,0,205,508,100,0,0,0
231023223755,200,513,95,0,0,0,206,508,101,0,0,0
231023223806,200,515,98,0,0,0,206,509,101,0,0,0
231023223817,200,516,98,0,0,0,206,508,101,0,0,0
231023223947,202,525,102,0,0,0,207,509,101,0,0,0
231023223958,203,525,103,0,0,0,208,509,102,0,0,0
231023224010,203,526,103,0,0,0,208,508,102,0,0,0
231023224020,203,526,103,0,0,0,208,508,102,0,0,0
231023224032,203,526,103,0,0,0,208,508,102,0,0,0
231023224043,203,527,103,0,0,0,208,506,102,0,0,0
231023224054,203,527,103,0,0,0,208,506,102,0,0,0
231023224105,204,526,104,0,0,0,209,507,103,0,0,0
231023224116,204,526,104,0,0,0,209,505,103,0,0,0
231023224128,204,525,104,0,0,0,209,508,103,0,0,0
231023224139,204,524,102,0,0,0,209,506,103,0,0,0
231023224150,204,523,102,0,0,0,209,503,100,0,0,0
231023224201,204,521,102,0,0,0,209,505,103,0,0,0
231023224212,204,519,102,0,0,0,209,505,103,0,0,0
231023224224,204,518,102,0,0,0,210,500,101,0,0,0
231023224235,204,516,102,0,0,0,210,499,101,0,0,0
231023224246,204,515,102,0,0,0,210,496,101,0,0,0
231023224257,204,514,99,0,0,0,210,493,98,0,0,0
231023224309,204,512,99,0,0,0,210,494,98,0,0,0
231023224320,204,511,99,0,0,0,210,490,98,0,0,0
231023224449,204,503,96,0,0,0,211,478,96,0,0,0
231023224501,204,502,96,0,0,0,211,480,96,0,0,0
231023224512,204,501,96,0,0,0,211,483,96,0,0,0
231023224523,204,500,96,0,0,0,211,478,96,0,0,0
231023224534,204,500,96,0,0,0,211,478,96,0,0,0
231023224545,204,500,96,0,0,0,211,478,96,0,0,0
231023224557,204,500,96,0,0,0,211,478,96,0,0,0
231023224608,204,499,96,0,0,0,211,479,96,0,0,0
231023224619,204,499,96,0,0,0,211,475,96,0,0,0
231023224630,204,498,96,0,0,0,211,470,93,0,0,0
231023224641,204,498,96,0,0,0,211,473,93,0,0,0
231023224653,204,498,96,0,0,0,211,470,93,0,0,0
231023224704,204,499,96,0,0,0,211,465,93,0,0,0
231023224715,204,501,96,0,0,0,211,465,93,0,0,0
231023224726,204,502,96,0,0,0,211,465,93,0,0,0
231023224737,204,504,96,0,0,0,211,465,93,0,0,0
231023224749,204,505,99,0,0,0,211,465,93,0,0,0
231023224800,204,508,99,0,0,0,211,465,93,0,0,0
231023224811,204,510,99,0,0,0,211,465,93,0,0,0
231023224822,204,512,99,0,0,0,211,466,93,0,0,0
231023224941,202,525,102,0,0,0,211,467,93,0,0,0
231023224952,202,527,102,0,0,0,211,467,93,0,0,0
231023225003,202,529,102,0,0,0,211,467,93,0,0,0
231023225014,202,530,102,0,0,0,211,468,93,0,0,0
231023225026,202,531,102,0,0,0,211,468,93,0,0,0
231023225037,202,531,102,0,0,0,211,469,93,0,0,0
231023225048,202,532,102,0,0,0,211,469,93,0,0,0
231023225059,202,532,102,0,0,0,211,470,93,0,0,0
231023225110,202,532,102,0,0,0,211,471,93,0,0,0
231023225122,202,532,102,0,0,0,211,471,93,0,0,0
231023225133,202,532,102,0,0,0,211,471,93,0,0,0
231023225144,202,531,102,0,0,0,211,471,93,0,0,0
231023225155,202,530,102,0,0,0,211,471,93,0,0,0
231023225206,202,529,102,0,0,0,211,471,93,0,0,0
231023225218,202,527,102,0,0,0,211,471,93,0,0,0
231023225229,202,526,102,0,0,0,211,471,93,0,0,0
231023225240,202,525,102,0,0,0,211,471,93,0,0,0
231023225251,202,524,100,0,0,0,211,470,93,0,0,0
231023225302,202,523,100,0,0,0,211,470,93,0,0,0
231023225314,202,521,100,0,0,0,211,469,93,0,0,0
231023225443,202,513,97,0,0,0,211,467,93,0,0,0
231023225455,202,513,97,0,0,0,211,467,93,0,0,0
231023225506,202,511,97,0,0,0,211,467,93,0,0,0
231023225517,202,511,97,0,0,0,211,467,93,0,0,0
231023225528,202,510,97,0,0,0,211,466,93,0,0,0
231023225539,202,509,97,0,0,0,211,466,93,0,0,0
231023225551,202,508,97,0,0,0,210,464,89,0,0,0
231023225602,202,508,97,0,0,0,210,464,89,0,0,0
231023225613,202,507,97,0,0,0,210,463,89,0,0,0
231023225624,202,507,97,0,0,0,210,462,89,0,0,0
231023225635,202,507,97,0,0,0,210,462,89,0,0,0
231023225647,202,507,97,0,0,0,210,462,89,0,0,0
231023225658,202,508,97,0,0,0,210,462,89,0,0,0
231023225709,202,508,97,0,0,0,210,462,89,0,0,0
231023225720,202,510,97,0,0,0,210,462,89,0,0,0
231023225731,202,510,97,0,0,0,210,464,89,0,0,0
231023225743,202,513,97,0,0,0,210,465,92,0,0,0
231023225754,202,516,100,0,0,0,210,465,92,0,0,0
231023225805,202,516,100,0,0,0,209,466,91,0,0,0
231023225816,202,517,100,0,0,0,209,468,91,0,0,0
231023225946,203,524,101,0,0,0,207,478,92,0,0,0
231023225957,203,524,101,0,0,0,207,480,92,0,0,0
231023230008,204,524,102,0,0,0,207,481,92,0,0,0
231023230019,204,524,102,0,0,0,207,482,92,0,0,0
231023230031,204,524,102,0,0,0,207,482,92,0,0,0
231023230042,204,524,102,0,0,0,206,483,91,0,0,0
231023230053,204,524,102,0,0,0,206,484,91,0,0,0
231023230104,204,523,102,0,0,0,206,485,95,0,0,0
231023230115,204,522,102,0,0,0,205,485,94,0,0,0
231023230127,204,521,102,0,0,0,205,485,94,0,0,0
231023230138,204,521,102,0,0,0,205,485,94,0,0,0
231023230149,204,521,102,0,0,0,205,486,94,0,0,0
231023230200,204,521,102,0,0,0,205,486,94,0,0,0
231023230212,205,520,102,0,0,0,205,487,94,0,0,0
231023230223,205,519,102,0,0,0,205,487,94,0,0,0
231023230234,205,518,102,0,0,0,204,488,93,0,0,0
231023230245,205,517,102,0,0,0,204,489,93,0,0,0
231023230256,205,516,102,0,0,0,204,489,93,0,0,0
231023230308,205,515,102,0,0,0,204,489,93,0,0,0
231023230319,205,513,100,0,0,0,204,490,93,0,0,0
231023230448,205,499,97,0,0,0,202,490,91,0,0,0
231023230500,205,497,97,0,0,0,202,489,91,0,0,0
231023230511,205,496,97,0,0,0,202,488,91,0,0,0
231023230522,205,492,94,0,0,0,202,487,91,0,0,0
231023230533,205,491,94,0,0,0,202,487,91,0,0,0
231023230544,205,491,94,0,0,0,202,486,91,0,0,0
231023230556,205,490,94,0,0,0,201,484,87,0,0,0
231023230607,205,490,94,0,0,0,201,483,87,0,0,0
231023230618,205,490,94,0,0,0,201,483,87,0,0,0
231023230629,205,490,94,0,0,0,201,483,87,0,0,0
231023230641,205,491,94,0,0,0,201,483,87,0,0,0
231023230652,205,494,94,0,0,0,201,483,87,0,0,0
231023230703,205,495,97,0,0,0,201,483,87,0,0,0
231023230714,205,497,97,0,0,0,200,483,86,0,0,0
231023230725,205,499,97,0,0,0,200,485,89,0,0,0
231023230737,204,502,96,0,0,0,200,485,89,0,0,0
231023230748,204,503,96,0,0,0,200,486,89,0,0,0
231023230759,203,508,98,0,0,0,200,487,89,0,0,0
231023230810,203,511,98,0,0,0,200,488,89,0,0,0
231023230821,203,511,98,0,0,0,199,489,88,0,0,0
231023230951,200,515,98,0,0,0,198,493,87,0,0,0
231023231002,199,513,94,0,0,0,198,493,87,0,0,0
231023231013,199,513,94,0,0,0,198,493,87,0,0,0
231023231025,199,512,94,0,0,0,198,493,87,0,0,0
231023231036,198,511,93,0,0,0,198,493,87,0,0,0
231023231047,198,510,93,0,0,0,198,493,87,0,0,0
231023231058,198,509,93,0,0,0,198,493,87,0,0,0
231023231110,198,509,93,0,0,0,197,492,86,0,0,0
231023231121,197,509,92,0,0,0,197,492,86,0,0,0
231023231132,197,509,92,0,0,0,197,492,86,0,0,0
231023231143,197,509,92,0,0,0,197,491,86,0,0,0
231023231154,197,510,92,0,0,0,197,491,86,0,0,0
231023231206,197,512,92,0,0,0,197,491,86,0,0,0
231023231217,197,512,92,0,0,0,197,491,86,0,0,0
231023231228,197,514,92,0,0,0,197,491,86,0,0,0
231023231239,197,515,95,0,0,0,196,491,85,0,0,0
231023231251,197,516,95,0,0,0,196,492,85,0,0,0
231023231302,197,518,95,0,0,0,196,493,85,0,0,0
231023231313,197,520,95,0,0,0,196,494,85,0,0,0
231023231324,197,522,95,0,0,0,196,495,88,0,0,0
231023231454,197,531,98,0,0,0,195,503,87,0,0,0
231023231505,197,532,98,0,0,0,195,504,87,0,0,0
231023231516,198,532,99,0,0,0,195,506,90,0,0,0
231023231527,198,532,99,0,0,0,195,507,90,0,0,0
231023231539,198,532,99,0,0,0,194,508,90,0,0,0
231023231550,199,532,100,0,0,0,194,509,90,0,0,0
231023231601,199,532,100,0,0,0,194,510,90,0,0,0
231023231612,199,532,100,0,0,0,194,511,90,0,0,0
231023231623,199,531,100,0,0,0,194,512,90,0,0,0
231023231635,200,529,101,0,0,0,194,513,90,0,0,0
231023231646,200,527,101,0,0,0,194,513,90,0,0,0
231023231657,200,526,101,0,0,0,193,514,88,0,0,0
231023231708,200,525,101,0,0,0,193,514,88,0,0,0
231023231719,200,524,98,0,0,0,193,514,88,0,0,0
231023231731,200,521,98,0,0,0,193,516,91,0,0,0
231023231742,200,520,98,0,0,0,193,516,91,0,0,0
231023231753,200,517,98,0,0,0,193,517,91,0,0,0
231023231804,200,517,98,0,0,0,193,517,91,0,0,0
231023231815,200,515,98,0,0,0,193,517,91,0,0,0
231023231827,200,515,98,0,0,0,193,517,91,0,0,0
231023231956,201,505,96,0,0,0,193,519,91,0,0,0
231023232008,201,503,93,0,0,0,193,519,91,0,0,0
231023232019,201,503,93,0,0,0,193,520,91,0,0,0
231023232030,201,503,93,0,0,0,193,520,91,0,0,0
231023232041,201,501,93,0,0,0,193,521,91,0,0,0
231023232052,201,501,93,0,0,0,193,522,91,0,0,0
231023232103,201,500,93,0,0,0,193,527,94,0,0,0
231023232115,201,499,93,0,0,0,193,527,94,0,0,0
231023232126,201,499,93,0,0,0,193,529,94,0,0,0
231023232137,201,499,93,0,0,0,193,533,94,0,0,0
231023232148,201,499,93,0,0,0,193,533,94,0,0,0
231023232200,201,501,93,0,0,0,193,535,97,0,0,0
231023232211,201,502,93,0,0,0,193,536,97,0,0,0
231023232222,201,504,93,0,0,0,193,538,97,0,0,0
231023232233,201,505,96,0,0,0,193,539,97,0,0,0
231023232244,201,506,96,0,0,0,193,536,97,0,0,0
231023232256,201,508,96,0,0,0,193,534,94,0,0,0
231023232307,201,510,96,0,0,0,193,539,97,0,0,0
231023232318,201,512,96,0,0,0,193,542,97,0,0,0
231023232329,201,514,96,0,0,0,193,541,97,0,0,0
231023232448,201,524,99,0,0,0,193,554,100,0,0,0
231023232459,201,525,102,0,0,0,193,558,102,0,0,0
231023232510,201,525,102,0,0,0,193,561,102,0,0,0
231023232521,201,526,102,0,0,0,193,561,102,0,0,0
231023232532,201,526,102,0,0,0,193,561,102,0,0,0
231023232544,201,526,102,0,0,0,193,559,102,0,0,0
231023232555,201,526,102,0,0,0,193,565,105,0,0,0
231023232606,201,525,102,0,0,0,193,569,105,0,0,0
231023232617,201,525,102,0,0,0,193,569,105,0,0,0
231023232628,201,523,99,0,0,0,193,565,105,0,0,0
231023232640,201,522,99,0,0,0,193,566,105,0,0,0
231023232651,201,521,99,0,0,0,193,566,105,0,0,0
231023232702,201,519,99,0,0,0,193,563,102,0,0,0
231023232713,201,518,99,0,0,0,193,563,102,0,0,0
231023232725,201,516,99,0,0,0,193,561,102,0,0,0
231023232736,201,515,99,0,0,0,194,559,103,0,0,0
231023232747,201,513,96,0,0,0,194,559,103,0,0,0
231023232758,201,513,96,0,0,0,194,560,103,0,0,0
231023232809,201,511,96,0,0,0,194,562,103,0,0,0
231023232821,201,511,96,0,0,0,194,562,103,0,0,0
231023232950,201,504,93,0,0,0,196,553,102,0,0,0
231023233001,201,504,93,0,0,0,196,553,102,0,0,0
231023233013,201,503,93,0,0,0,197,551,103,0,0,0
231023233024,201,503,93,0,0,0,197,551,103,0,0,0
231023233035,201,503,93,0,0,0,197,552,103,0,0,0
231023233046,201,501,93,0,0,0,197,556,106,0,0,0
231023233057,201,501,93,0,0,0,198,556,107,0,0,0
231023233109,201,501,93,0,0,0,198,556,107,0,0,0
231023233120,201,502,93,0,0,0,198,554,104,0,0,0
231023233131,201,503,93,0,0,0,198,554,104,0,0,0
231023233142,201,504,93,0,0,0,198,552,104,0,0,0
231023233153,201,505,96,0,0,0,199,552,105,0,0,0
231023233205,201,507,96,0,0,0,199,553,105,0,0,0
231023233216,201,509,96,0,0,0,199,554,105,0,0,0
231023233227,201,511,96,0,0,0,200,555,109,0,0,0
231023233238,201,513,96,0,0,0,200,552,106,0,0,0
231023233250,201,515,99,0,0,0,200,551,106,0,0,0
231023233301,201,516,99,0,0,0,200,551,106,0,0,0
231023233312,201,518,99,0,0,0,200,553,106,0,0,0
231023233323,201,519,99,0,0,0,201,554,107,0,0,0
231023233453,202,525,102,0,0,0,203,555,112,0,0,0
231023233504,202,525,102,0,0,0,203,554,109,0,0,0
231023233515,202,525,102,0,0,0,203,556,112,0,0,0
231023233527,202,524,100,0,0,0,204,556,113,0,0,0
231023233538,202,524,100,0,0,0,204,555,113,0,0,0
231023233549,202,522,100,0,0,0,204,557,113,0,0,0
231023233601,202,521,100,0,0,0,204,557,113,0,0,0
231023233612,202,518,100,0,0,0,204,555,113,0,0,0
231023233623,202,517,100,0,0,0,205,555,114,0,0,0
231023233634,202,517,100,0,0,0,205,555,114,0,0,0
231023233645,202,515,100,0,0,0,205,553,111,0,0,0
231023233657,202,513,97,0,0,0,206,552,112,0,0,0
231023233708,202,511,97,0,0,0,206,553,112,0,0,0
231023233719,202,510,97,0,0,0,206,550,112,0,0,0
231023233730,202,509,97,0,0,0,206,547,112,0,0,0
231023233741,202,508,97,0,0,0,206,544,109,0,0,0
231023233753,202,507,97,0,0,0,207,542,110,0,0,0
231023233804,202,506,97,0,0,0,207,542,110,0,0,0
231023233815,202,505,97,0,0,0,207,542,110,0,0,0
231023233826,202,505,97,0,0,0,207,539,110,0,0,0
231023233956,202,499,94,0,0,0,209,519,106,0,0,0
231023234007,202,499,94,0,0,0,209,514,103,0,0,0
231023234018,202,498,94,0,0,0,209,513,103,0,0,0
231023234029,202,498,94,0,0,0,209,512,103,0,0,0
231023234041,202,499,94,0,0,0,209,508,103,0,0,0
231023234052,202,499,94,0,0,0,209,506,103,0,0,0
231023234103,202,500,94,0,0,0,210,507,104,0,0,0
231023234114,202,502,94,0,0,0,210,509,104,0,0,0
231023234125,202,503,94,0,0,0,210,502,101,0,0,0
231023234137,202,504,94,0,0,0,210,501,101,0,0,0
231023234148,202,505,97,0,0,0,210,501,101,0,0,0
231023234159,202,508,97,0,0,0,210,501,101,0,0,0
231023234210,202,512,97,0,0,0,211,499,102,0,0,0
231023234222,202,513,97,0,0,0,211,499,102,0,0,0
231023234233,202,516,100,0,0,0,211,498,102,0,0,0
231023234244,202,517,100,0,0,0,211,499,102,0,0,0
231023234255,202,519,100,0,0,0,211,501,102,0,0,0
231023234306,202,521,100,0,0,0,211,503,102,0,0,0
231023234318,202,522,100,0,0,0,211,505,105,0,0,0
231023234329,202,523,100,0,0,0,211,505,105,0,0,0
231023234458,202,528,102,0,0,0,212,494,100,0,0,0
231023234510,202,527,102,0,0,0,212,493,100,0,0,0
231023234521,202,527,102,0,0,0,212,493,100,0,0,0
231023234532,202,525,102,0,0,0,212,492,100,0,0,0
231023234543,202,524,100,0,0,0,212,491,100,0,0,0
231023234554,202,524,100,0,0,0,212,491,100,0,0,0
231023234606,202,522,100,0,0,0,212,489,100,0,0,0
231023234617,202,521,100,0,0,0,212,493,100,0,0,0
231023234628,202,518,100,0,0,0,212,493,100,0,0,0
231023234639,202,517,100,0,0,0,212,489,100,0,0,0
231023234651,202,516,100,0,0,0,212,485,100,0,0,0
231023234702,202,514,97,0,0,0,212,482,97,0,0,0
231023234713,202,514,97,0,0,0,212,488,100,0,0,0
231023234724,202,511,97,0,0,0,212,485,100,0,0,0
231023234735,202,511,97,0,0,0,212,482,97,0,0,0
231023234747,202,509,97,0,0,0,212,481,97,0,0,0
231023234758,202,506,97,0,0,0,212,481,97,0,0,0
231023234809,202,505,97,0,0,0,212,479,97,0,0,0
231023234820,202,503,94,0,0,0,212,477,97,0,0,0
231023234831,202,502,94,0,0,0,212,476,97,0,0,0
231023235001,202,499,94,0,0,0,212,472,94,0,0,0
231023235012,202,499,94,0,0,0,212,472,94,0,0,0
231023235023,202,500,94,0,0,0,212,472,94,0,0,0
231023235035,202,501,94,0,0,0,212,472,94,0,0,0
231023235046,202,503,94,0,0,0,212,472,94,0,0,0
231023235057,202,506,97,0,0,0,212,472,94,0,0,0
231023235109,202,508,97,0,0,0,212,472,94,0,0,0
231023235120,202,510,97,0,0,0,212,472,94,0,0,0
231023235131,202,511,97,0,0,0,212,472,94,0,0,0
231023235142,202,513,97,0,0,0,212,472,94,0,0,0
231023235153,202,515,100,0,0,0,212,473,94,0,0,0
231023235205,202,516,100,0,0,0,212,474,94,0,0,0
231023235216,202,519,100,0,0,0,212,475,97,0,0,0
231023235227,202,520,100,0,0,0,212,476,97,0,0,0
231023235238,202,522,100,0,0,0,212,476,97,0,0,0
231023235249,202,522,100,0,0,0,212,476,97,0,0,0
231023235301,202,523,100,0,0,0,212,477,97,0,0,0
231023235312,202,524,100,0,0,0,212,478,97,0,0,0
231023235323,202,525,102,0,0,0,211,478,96,0,0,0
231023235334,202,525,102,0,0,0,211,478,96,0,0,0
231023235504,202,520,100,0,0,0,210,480,95,0,0,0
231023235515,202,519,100,0,0,0,210,480,95,0,0,0
231023235526,202,518,100,0,0,0,210,480,95,0,0,0
231023235538,202,516,100,0,0,0,209,480,94,0,0,0
231023235549,202,516,100,0,0,0,209,480,94,0,0,0
