Data,TempAlimAG (C/10),TempRetAG (C/10),VzAlimAG (l/min/10),PresAlimAG (bar/10),PresRetAG (bar/10),VzGradCoil (l/min/10),VzGradPwr (l/min/10),VzComp (l/min/10)
231125191208,69,90,667,37,32767,32767,32767,32767
231125191219,72,93,669,37,32767,32767,32767,32767
231125191230,76,96,658,37,32767,32767,32767,32767
231125191241,79,100,666,37,32767,32767,32767,32767
231125191253,83,103,665,37,32767,32767,32767,32767
231125191304,86,106,665,37,32767,32767,32767,32767
231125191315,86,109,660,37,32767,32767,32767,32767
231125191326,85,112,660,37,32767,32767,32767,32767
231125191338,85,113,663,37,32767,32767,32767,32767
231125191349,83,113,661,37,32767,32767,32767,32767
231125191400,81,113,662,37,32767,32767,32767,32767
231125191411,80,113,657,37,32767,32767,32767,32767
231125191422,79,113,663,37,32767,32767,32767,32767
231125191433,78,113,661,37,32767,32767,32767,32767
231125191445,77,113,662,37,32767,32767,32767,32767
231125191615,70,106,662,37,32767,32767,32767,32767
231125191626,69,105,666,37,32767,32767,32767,32767
231125191637,68,105,664,37,32767,32767,32767,32767
231125191648,68,105,653,37,32767,32767,32767,32767
231125191700,68,105,666,37,32767,32767,32767,32767
231125191711,68,105,661,37,32767,32767,32767,32767
231125191722,67,105,661,37,32767,32767,32767,32767
231125191733,67,105,657,37,32767,32767,32767,32767
231125191744,67,105,661,37,32767,32767,32767,32767
231125191756,67,104,661,37,32767,32767,32767,32767
231125191807,65,103,659,37,32767,32767,32767,32767
231125191818,65,102,654,36,32767,32767,32767,32767
231125191829,64,101,646,36,32767,32767,32767,32767
231125191840,64,100,635,35,32767,32767,32767,32767
231125191852,64,100,635,34,32767,32767,32767,32767
231125191903,64,100,634,34,32767,32767,32767,32767
231125191914,64,100,634,34,32767,32767,32767,32767
231125191925,64,100,635,34,32767,32767,32767,32767
231125191936,64,100,637,34,32767,32767,32767,32767
231125191948,64,100,632,34,32767,32767,32767,32767
231125192117,61,98,655,36,32767,32767,32767,32767
231125192129,61,98,653,37,32767,32767,32767,32767
231125192140,60,97,658,37,32767,32767,32767,32767
231125192151,59,96,665,37,32767,32767,32767,32767
231125192202,58,95,667,37,32767,32767,32767,32767
231125192213,57,95,653,37,32767,32767,32767,32767
231125192225,57,95,658,37,32767,32767,32767,32767
231125192236,56,95,662,37,32767,32767,32767,32767
231125192247,56,95,660,37,32767,32767,32767,32767
231125192258,56,95,655,37,32767,32767,32767,32767
231125192309,56,95,661,37,32767,32767,32767,32767
231125192321,56,95,662,37,32767,32767,32767,32767
231125192332,56,94,659,37,32767,32767,32767,32767
231125192343,56,93,662,37,32767,32767,32767,32767
231125192354,55,92,660,37,32767,32767,32767,32767
231125192406,55,91,660,37,32767,32767,32767,32767
231125192417,55,90,660,37,32767,32767,32767,32767
231125192428,54,90,652,37,32767,32767,32767,32767
231125192439,54,90,664,37,32767,32767,32767,32767
231125192450,53,90,655,37,32767,32767,32767,32767
231125192620,62,90,658,37,32767,32767,32767,32767
231125192631,66,90,662,37,32767,32767,32767,32767
231125192642,70,90,658,37,32767,32767,32767,32767
231125192654,73,93,663,37,32767,32767,32767,32767
231125192705,76,96,668,37,32767,32767,32767,32767
231125192716,80,100,673,37,32767,32767,32767,32767
231125192727,83,103,666,37,32767,32767,32767,32767
231125192738,85,106,662,37,32767,32767,32767,32767
231125192750,85,109,665,37,32767,32767,32767,32767
231125192801,85,112,661,37,32767,32767,32767,32767
231125192812,84,113,660,37,32767,32767,32767,32767
231125192823,83,113,666,37,32767,32767,32767,32767
231125192835,81,113,664,37,32767,32767,32767,32767
231125192846,80,113,661,37,32767,32767,32767,32767
231125192857,79,113,664,37,32767,32767,32767,32767
231125192908,78,113,661,37,32767,32767,32767,32767
231125192919,77,113,664,37,32767,32767,32767,32767
231125192930,77,113,659,37,32767,32767,32767,32767
231125192942,76,113,651,37,32767,32767,32767,32767
231125192953,76,113,666,37,32767,32767,32767,32767
231125193123,71,107,652,36,32767,32767,32767,32767
231125193134,70,106,645,35,32767,32767,32767,32767
231125193145,70,106,636,34,32767,32767,32767,32767
231125193156,70,106,632,34,32767,32767,32767,32767
231125193208,70,106,631,34,32767,32767,32767,32767
231125193219,70,106,631,34,32767,32767,32767,32767
231125193230,70,106,636,34,32767,32767,32767,32767
231125193241,70,106,633,34,32767,32767,32767,32767
231125193252,70,106,636,34,32767,32767,32767,32767
231125193304,70,106,631,34,32767,32767,32767,32767
231125193315,70,106,629,34,32767,32767,32767,32767
231125193326,69,106,635,34,32767,32767,32767,32767
231125193337,68,105,630,34,32767,32767,32767,32767
231125193348,68,104,637,34,32767,32767,32767,32767
231125193400,67,103,638,35,32767,32767,32767,32767
231125193411,67,103,654,36,32767,32767,32767,32767
231125193422,66,103,653,36,32767,32767,32767,32767
231125193433,65,103,659,37,32767,32767,32767,32767
231125193445,65,103,663,37,32767,32767,32767,32767
231125193456,65,103,657,37,32767,32767,32767,32767
231125193625,61,97,653,37,32767,32767,32767,32767
231125193637,61,96,650,37,32767,32767,32767,32767
231125193648,60,96,661,37,32767,32767,32767,32767
231125193659,60,96,655,37,32767,32767,32767,32767
231125193710,59,96,657,37,32767,32767,32767,32767
231125193721,59,96,663,37,32767,32767,32767,32767
231125193733,59,96,656,37,32767,32767,32767,32767
231125193744,59,96,658,37,32767,32767,32767,32767
231125193755,59,96,657,37,32767,32767,32767,32767
231125193806,59,96,649,37,32767,32767,32767,32767
231125193817,59,96,663,37,32767,32767,32767,32767
231125193829,59,95,658,37,32767,32767,32767,32767
231125193840,59,94,661,37,32767,32767,32767,32767
231125193851,59,94,653,37,32767,32767,32767,32767
231125193902,59,94,650,37,32767,32767,32767,32767
231125193913,58,94,656,37,32767,32767,32767,32767
231125193925,58,94,662,37,32767,32767,32767,32767
231125193936,58,94,653,37,32767,32767,32767,32767
231125193947,58,94,652,36,32767,32767,32767,32767
231125193958,58,94,653,36,32767,32767,32767,32767
231125194117,58,92,659,36,32767,32767,32767,32767
231125194128,58,92,653,36,32767,32767,32767,32767
231125194139,58,92,658,36,32767,32767,32767,32767
231125194150,58,92,659,36,32767,32767,32767,32767
231125194202,58,92,650,36,32767,32767,32767,32767
231125194213,58,92,660,36,32767,32767,32767,32767
231125194224,58,92,651,36,32767,32767,32767,32767
231125194235,58,92,661,36,32767,32767,32767,32767
231125194246,58,92,657,36,32767,32767,32767,32767
231125194258,58,92,660,36,32767,32767,32767,32767
231125194309,58,92,656,36,32767,32767,32767,32767
231125194320,58,92,661,36,32767,32767,32767,32767
231125194331,58,92,655,37,32767,32767,32767,32767
231125194342,58,92,663,37,32767,32767,32767,32767
231125194354,58,92,655,37,32767,32767,32767,32767
231125194405,57,92,657,36,32767,32767,32767,32767
231125194416,57,92,648,36,32767,32767,32767,32767
231125194427,57,92,649,35,32767,32767,32767,32767
231125194438,57,92,635,35,32767,32767,32767,32767
231125194450,57,92,630,34,32767,32767,32767,32767
231125194619,74,97,637,34,32767,32767,32767,32767
231125194631,77,99,632,34,32767,32767,32767,32767
231125194642,80,102,634,34,32767,32767,32767,32767
231125194653,80,105,642,34,32767,32767,32767,32767
231125194704,80,108,646,35,32767,32767,32767,32767
231125194715,80,110,654,36,32767,32767,32767,32767
231125194727,80,111,659,36,32767,32767,32767,32767
231125194738,79,112,664,37,32767,32767,32767,32767
231125194749,78,112,657,37,32767,32767,32767,32767
231125194800,77,112,660,37,32767,32767,32767,32767
231125194811,76,112,663,37,32767,32767,32767,32767
231125194823,75,112,665,37,32767,32767,32767,32767
231125194834,74,112,655,37,32767,32767,32767,32767
231125194845,73,111,668,37,32767,32767,32767,32767
231125194856,72,109,660,37,32767,32767,32767,32767
231125194907,71,108,664,37,32767,32767,32767,32767
231125194919,70,107,657,37,32767,32767,32767,32767
231125194930,69,106,659,37,32767,32767,32767,32767
231125194941,68,106,661,37,32767,32767,32767,32767
231125194952,68,106,655,37,32767,32767,32767,32767
231125195122,65,101,658,37,32767,32767,32767,32767
231125195133,64,100,671,37,32767,32767,32767,32767
231125195144,64,100,664,37,32767,32767,32767,32767
231125195155,63,99,658,37,32767,32767,32767,32767
231125195206,62,99,662,37,32767,32767,32767,32767
231125195218,62,99,661,37,32767,32767,32767,32767
231125195229,62,99,654,37,32767,32767,32767,32767
231125195240,62,99,658,37,32767,32767,32767,32767
231125195251,62,99,661,37,32767,32767,32767,32767
231125195303,62,99,660,37,32767,32767,32767,32767
231125195314,62,99,659,37,32767,32767,32767,32767
231125195325,61,98,663,37,32767,32767,32767,32767
231125195336,61,97,661,37,32767,32767,32767,32767
231125195347,60,96,658,37,32767,32767,32767,32767
231125195359,59,95,663,37,32767,32767,32767,32767
231125195410,59,95,660,37,32767,32767,32767,32767
231125195421,58,94,654,37,32767,32767,32767,32767
231125195432,58,94,666,37,32767,32767,32767,32767
231125195443,58,94,657,37,32767,32767,32767,32767
231125195455,58,94,660,37,32767,32767,32767,32767
231125195624,55,91,656,37,32767,32767,32767,32767
231125195635,55,91,671,37,32767,32767,32767,32767
231125195647,55,91,659,37,32767,32767,32767,32767
231125195658,54,91,655,37,32767,32767,32767,32767
231125195709,54,91,667,37,32767,32767,32767,32767
231125195720,54,91,653,36,32767,32767,32767,32767
231125195732,58,91,651,35,32767,32767,32767,32767
231125195743,62,91,639,35,32767,32767,32767,32767
231125195754,66,91,635,34,32767,32767,32767,32767
231125195805,70,92,636,34,32767,32767,32767,32767
231125195816,74,93,636,34,32767,32767,32767,32767
231125195827,77,96,638,34,32767,32767,32767,32767
231125195839,80,99,643,34,32767,32767,32767,32767
231125195850,82,103,637,34,32767,32767,32767,32767
231125195901,82,107,635,34,32767,32767,32767,32767
231125195912,82,109,634,34,32767,32767,32767,32767
231125195924,82,111,638,34,32767,32767,32767,32767
231125195935,81,112,632,34,32767,32767,32767,32767
231125195946,80,113,638,34,32767,32767,32767,32767
231125195957,80,113,642,35,32767,32767,32767,32767
231125200127,73,111,660,37,32767,32767,32767,32767
231125200138,71,109,657,37,32767,32767,32767,32767
231125200149,70,107,664,37,32767,32767,32767,32767
231125200200,69,106,663,37,32767,32767,32767,32767
231125200212,68,106,662,37,32767,32767,32767,32767
231125200223,67,105,661,37,32767,32767,32767,32767
231125200234,67,105,664,37,32767,32767,32767,32767
231125200245,67,105,662,37,32767,32767,32767,32767
231125200256,66,105,665,37,32767,32767,32767,32767
231125200308,66,105,655,37,32767,32767,32767,32767
231125200319,66,105,658,37,32767,32767,32767,32767
231125200330,65,105,660,37,32767,32767,32767,32767
231125200341,65,104,650,37,32767,32767,32767,32767
231125200352,65,103,661,37,32767,32767,32767,32767
231125200404,64,101,664,37,32767,32767,32767,32767
231125200415,64,100,663,37,32767,32767,32767,32767
231125200426,63,99,659,37,32767,32767,32767,32767
231125200437,62,98,658,37,32767,32767,32767,32767
231125200448,61,98,659,37,32767,32767,32767,32767
231125200500,61,97,654,37,32767,32767,32767,32767
231125200629,59,96,661,37,32767,32767,32767,32767
231125200641,58,95,658,37,32767,32767,32767,32767
231125200652,58,94,658,37,32767,32767,32767,32767
231125200703,58,93,658,37,32767,32767,32767,32767
231125200714,57,92,661,37,32767,32767,32767,32767
231125200726,57,92,653,37,32767,32767,32767,32767
231125200737,56,92,655,37,32767,32767,32767,32767
231125200748,56,92,658,37,32767,32767,32767,32767
231125200759,56,92,656,37,32767,32767,32767,32767
231125200810,56,92,660,37,32767,32767,32767,32767
231125200821,56,92,655,37,32767,32767,32767,32767
231125200833,56,92,657,37,32767,32767,32767,32767
231125200844,56,92,655,37,32767,32767,32767,32767
231125200855,56,92,662,37,32767,32767,32767,32767
231125200906,56,92,655,37,32767,32767,32767,32767
231125200917,56,91,657,37,32767,32767,32767,32767
231125200929,56,90,659,37,32767,32767,32767,32767
231125200940,55,90,652,37,32767,32767,32767,32767
231125200951,55,90,657,37,32767,32767,32767,32767
231125201002,55,90,653,36,32767,32767,32767,32767
231125201132,86,106,634,34,32767,32767,32767,32767
231125201143,88,109,635,34,32767,32767,32767,32767
231125201154,88,111,627,34,32767,32767,32767,32767
231125201206,88,114,629,34,32767,32767,32767,32767
231125201217,87,115,636,34,32767,32767,32767,32767
231125201228,86,116,628,34,32767,32767,32767,32767
231125201239,85,116,635,34,32767,32767,32767,32767
231125201250,84,116,636,34,32767,32767,32767,32767
231125201302,84,116,644,35,32767,32767,32767,32767
231125201313,83,116,645,36,32767,32767,32767,32767
231125201324,82,116,655,36,32767,32767,32767,32767
231125201335,81,116,661,36,32767,32767,32767,32767
231125201346,80,116,661,36,32767,32767,32767,32767
231125201358,79,116,661,36,32767,32767,32767,32767
231125201409,78,116,662,36,32767,32767,32767,32767
231125201420,77,116,661,36,32767,32767,32767,32767
231125201431,77,116,658,36,32767,32767,32767,32767
231125201443,76,115,652,36,32767,32767,32767,32767
231125201454,75,114,652,36,32767,32767,32767,32767
231125201505,75,113,655,36,32767,32767,32767,32767
231125201624,71,110,656,36,32767,32767,32767,32767
231125201635,71,110,651,36,32767,32767,32767,32767
231125201646,71,109,654,36,32767,32767,32767,32767
231125201657,71,108,653,36,32767,32767,32767,32767
231125201708,70,107,661,36,32767,32767,32767,32767
231125201720,70,106,656,36,32767,32767,32767,32767
231125201731,69,104,649,36,32767,32767,32767,32767
231125201742,68,103,656,36,32767,32767,32767,32767
231125201753,68,103,650,36,32767,32767,32767,32767
231125201804,67,102,656,36,32767,32767,32767,32767
231125201816,66,102,652,36,32767,32767,32767,32767
231125201827,66,102,653,36,32767,32767,32767,32767
231125201838,66,102,657,36,32767,32767,32767,32767
231125201849,66,102,657,36,32767,32767,32767,32767
231125201901,66,102,652,36,32767,32767,32767,32767
231125201912,66,102,651,36,32767,32767,32767,32767
231125201923,66,102,651,36,32767,32767,32767,32767
231125201934,66,102,650,36,32767,32767,32767,32767
231125201945,65,102,644,36,32767,32767,32767,32767
231125201957,65,101,652,36,32767,32767,32767,32767
231125202126,62,99,643,36,32767,32767,32767,32767
231125202137,62,99,650,36,32767,32767,32767,32767
231125202149,62,99,652,36,32767,32767,32767,32767
231125202200,62,99,649,36,32767,32767,32767,32767
231125202211,62,99,649,36,32767,32767,32767,32767
231125202222,62,99,650,36,32767,32767,32767,32767
231125202233,62,98,646,36,32767,32767,32767,32767
231125202245,62,97,650,36,32767,32767,32767,32767
231125202256,62,96,649,36,32767,32767,32767,32767
231125202307,61,96,637,35,32767,32767,32767,32767
231125202318,61,96,633,35,32767,32767,32767,32767
231125202329,61,96,629,34,32767,32767,32767,32767
231125202341,61,96,627,34,32767,32767,32767,32767
231125202352,61,96,618,33,32767,32767,32767,32767
231125202403,61,96,622,33,32767,32767,32767,32767
231125202414,61,96,621,33,32767,32767,32767,32767
231125202425,61,96,621,33,32767,32767,32767,32767
231125202437,61,96,619,33,32767,32767,32767,32767
231125202448,61,96,616,33,32767,32767,32767,32767
231125202459,61,96,620,33,32767,32767,32767,32767
231125202629,61,98,648,35,32767,32767,32767,32767
231125202640,61,98,645,36,32767,32767,32767,32767
231125202651,61,98,650,36,32767,32767,32767,32767
231125202702,61,98,646,36,32767,32767,32767,32767
231125202714,61,98,643,36,32767,32767,32767,32767
231125202725,61,97,654,36,32767,32767,32767,32767
231125202736,60,96,647,36,32767,32767,32767,32767
231125202747,60,95,649,36,32767,32767,32767,32767
231125202758,59,95,651,36,32767,32767,32767,32767
231125202810,59,95,645,36,32767,32767,32767,32767
231125202821,59,95,651,36,32767,32767,32767,32767
231125202832,59,95,653,36,32767,32767,32767,32767
231125202843,59,95,657,36,32767,32767,32767,32767
231125202854,59,95,652,36,32767,32767,32767,32767
231125202906,59,95,648,36,32767,32767,32767,32767
231125202917,59,95,652,36,32767,32767,32767,32767
231125202928,59,95,654,36,32767,32767,32767,32767
231125202939,59,94,652,36,32767,32767,32767,32767
231125202950,58,94,653,36,32767,32767,32767,32767
231125203002,58,93,657,36,32767,32767,32767,32767
231125203131,57,93,660,37,32767,32767,32767,32767
231125203143,57,93,656,37,32767,32767,32767,32767
231125203154,57,93,653,37,32767,32767,32767,32767
231125203205,57,93,657,37,32767,32767,32767,32767
231125203216,57,92,657,37,32767,32767,32767,32767
231125203227,56,91,659,37,32767,32767,32767,32767
231125203239,56,91,659,37,32767,32767,32767,32767
231125203250,57,91,659,37,32767,32767,32767,32767
231125203301,61,91,658,37,32767,32767,32767,32767
231125203312,64,91,659,37,32767,32767,32767,32767
231125203323,68,93,663,37,32767,32767,32767,32767
231125203335,72,95,664,37,32767,32767,32767,32767
231125203346,76,98,661,37,32767,32767,32767,32767
231125203357,79,101,659,37,32767,32767,32767,32767
231125203408,83,104,667,37,32767,32767,32767,32767
231125203419,86,107,667,37,32767,32767,32767,32767
231125203431,89,109,666,37,32767,32767,32767,32767
231125203442,89,112,658,37,32767,32767,32767,32767
231125203453,88,114,659,37,32767,32767,32767,32767
231125203504,88,115,657,37,32767,32767,32767,32767
231125203634,77,115,645,35,32767,32767,32767,32767
231125203645,76,114,639,35,32767,32767,32767,32767
231125203656,76,114,622,34,32767,32767,32767,32767
231125203707,76,114,634,34,32767,32767,32767,32767
231125203719,76,113,638,34,32767,32767,32767,32767
231125203730,76,113,636,34,32767,32767,32767,32767
231125203741,75,113,637,34,32767,32767,32767,32767
231125203752,75,113,631,34,32767,32767,32767,32767
231125203803,74,113,648,34,32767,32767,32767,32767
231125203815,73,112,636,34,32767,32767,32767,32767
231125203826,73,112,638,34,32767,32767,32767,32767
231125203837,72,112,636,34,32767,32767,32767,32767
231125203848,71,111,638,34,32767,32767,32767,32767
231125203900,71,111,644,35,32767,32767,32767,32767
231125203911,71,110,655,36,32767,32767,32767,32767
231125203922,70,110,653,36,32767,32767,32767,32767
231125203933,69,109,658,37,32767,32767,32767,32767
231125203944,68,108,658,37,32767,32767,32767,32767
231125203956,68,106,657,37,32767,32767,32767,32767
231125204007,66,104,657,37,32767,32767,32767,32767
231125204137,61,100,663,37,32767,32767,32767,32767
231125204148,61,100,659,37,32767,32767,32767,32767
231125204159,61,100,666,37,32767,32767,32767,32767
231125204210,61,98,657,37,32767,32767,32767,32767
231125204222,60,97,661,37,32767,32767,32767,32767
231125204233,59,96,661,37,32767,32767,32767,32767
231125204244,59,95,654,37,32767,32767,32767,32767
231125204255,58,94,658,37,32767,32767,32767,32767
231125204306,57,94,662,37,32767,32767,32767,32767
231125204318,57,94,660,37,32767,32767,32767,32767
231125204329,56,94,662,37,32767,32767,32767,32767
231125204340,56,94,658,37,32767,32767,32767,32767
231125204351,56,94,663,37,32767,32767,32767,32767
231125204402,56,94,662,37,32767,32767,32767,32767
231125204414,56,94,663,37,32767,32767,32767,32767
231125204425,56,94,657,37,32767,32767,32767,32767
231125204436,56,93,658,37,32767,32767,32767,32767
231125204447,55,92,653,37,32767,32767,32767,32767
231125204458,55,91,660,37,32767,32767,32767,32767
231125204510,55,90,661,37,32767,32767,32767,32767
231125204639,52,89,655,37,32767,32767,32767,32767
231125204650,52,89,657,37,32767,32767,32767,32767
231125204702,52,89,654,37,32767,32767,32767,32767
231125204713,52,88,662,37,32767,32767,32767,32767
231125204724,54,87,657,37,32767,32767,32767,32767
231125204735,57,87,657,37,32767,32767,32767,32767
231125204746,60,87,658,37,32767,32767,32767,32767
231125204758,64,87,661,37,32767,32767,32767,32767
231125204809,68,90,663,37,32767,32767,32767,32767
231125204820,71,93,672,37,32767,32767,32767,32767
231125204831,75,96,666,37,32767,32767,32767,32767
231125204843,79,99,668,37,32767,32767,32767,32767
231125204854,83,102,672,37,32767,32767,32767,32767
231125204905,86,106,656,37,32767,32767,32767,32767
231125204916,86,109,655,36,32767,32767,32767,32767
231125204927,85,111,642,35,32767,32767,32767,32767
231125204939,85,112,637,35,32767,32767,32767,32767
231125204950,84,113,635,34,32767,32767,32767,32767
231125205001,83,113,633,34,32767,32767,32767,32767
231125205012,82,113,634,34,32767,32767,32767,32767
231125205131,78,113,633,34,32767,32767,32767,32767
231125205142,77,113,634,34,32767,32767,32767,32767
231125205153,77,113,640,35,32767,32767,32767,32767
231125205205,76,113,648,35,32767,32767,32767,32767
231125205216,75,113,652,36,32767,32767,32767,32767
231125205227,75,113,658,36,32767,32767,32767,32767
231125205238,74,113,660,37,32767,32767,32767,32767
231125205249,73,113,657,37,32767,32767,32767,32767
231125205301,72,112,663,37,32767,32767,32767,32767
231125205312,71,110,657,37,32767,32767,32767,32767
231125205323,71,109,665,37,32767,32767,32767,32767
231125205334,69,107,666,37,32767,32767,32767,32767
231125205345,68,106,662,37,32767,32767,32767,32767
231125205357,68,104,658,37,32767,32767,32767,32767
231125205408,67,103,664,37,32767,32767,32767,32767
231125205419,66,103,653,37,32767,32767,32767,32767
231125205430,65,103,657,37,32767,32767,32767,32767
231125205441,65,103,656,37,32767,32767,32767,32767
231125205453,65,103,657,37,32767,32767,32767,32767
231125205504,65,103,662,37,32767,32767,32767,32767
231125205633,62,98,658,37,32767,32767,32767,32767
231125205645,62,98,665,37,32767,32767,32767,32767
231125205656,61,97,654,37,32767,32767,32767,32767
231125205707,61,97,658,37,32767,32767,32767,32767
231125205718,61,97,663,37,32767,32767,32767,32767
231125205729,61,97,659,37,32767,32767,32767,32767
231125205741,61,97,658,37,32767,32767,32767,32767
231125205752,61,97,659,37,32767,32767,32767,32767
231125205803,61,97,653,37,32767,32767,32767,32767
231125205814,61,97,655,37,32767,32767,32767,32767
231125205826,61,97,658,37,32767,32767,32767,32767
231125205837,61,97,659,37,32767,32767,32767,32767
231125205848,60,96,656,37,32767,32767,32767,32767
231125205859,59,95,658,37,32767,32767,32767,32767
231125205910,59,94,652,37,32767,32767,32767,32767
231125205922,59,94,659,37,32767,32767,32767,32767
231125205933,58,93,653,37,32767,32767,32767,32767
231125205944,58,93,655,37,32767,32767,32767,32767
231125205955,58,93,657,37,32767,32767,32767,32767
231125210006,58,93,661,37,32767,32767,32767,32767
231125210136,58,93,645,36,32767,32767,32767,32767
231125210147,58,92,659,36,32767,32767,32767,32767
231125210158,58,92,660,36,32767,32767,32767,32767
231125210210,57,92,651,36,32767,32767,32767,32767
231125210221,57,92,642,36,32767,32767,32767,32767
231125210232,57,92,632,35,32767,32767,32767,32767
231125210243,57,92,629,34,32767,32767,32767,32767
231125210254,57,92,628,34,32767,32767,32767,32767
231125210306,57,92,625,34,32767,32767,32767,32767
231125210317,57,92,632,34,32767,32767,32767,32767
231125210328,57,92,623,34,32767,32767,32767,32767
231125210339,57,92,628,34,32767,32767,32767,32767
231125210351,57,92,626,34,32767,32767,32767,32767
231125210402,57,92,627,34,32767,32767,32767,32767
231125210413,57,92,631,34,32767,32767,32767,32767
231125210424,57,92,629,34,32767,32767,32767,32767
231125210435,57,93,634,34,32767,32767,32767,32767
231125210447,57,93,627,34,32767,32767,32767,32767
231125210458,57,94,628,34,32767,32767,32767,32767
231125210509,57,94,640,35,32767,32767,32767,32767
231125210639,80,101,660,37,32767,32767,32767,32767
231125210650,83,104,663,37,32767,32767,32767,32767
231125210701,83,107,658,37,32767,32767,32767,32767
231125210712,83,110,656,37,32767,32767,32767,32767
231125210724,83,111,659,37,32767,32767,32767,32767
231125210735,81,112,655,37,32767,32767,32767,32767
231125210746,80,112,658,37,32767,32767,32767,32767
231125210757,78,112,658,37,32767,32767,32767,32767
231125210808,78,112,660,37,32767,32767,32767,32767
231125210820,77,112,654,37,32767,32767,32767,32767
231125210831,76,112,660,37,32767,32767,32767,32767
231125210842,75,112,658,37,32767,32767,32767,32767
231125210853,74,112,659,37,32767,32767,32767,32767
231125210905,74,112,653,37,32767,32767,32767,32767
231125210916,74,112,661,37,32767,32767,32767,32767
231125210927,73,110,656,37,32767,32767,32767,32767
231125210938,72,109,656,37,32767,32767,32767,32767
231125210949,71,107,663,37,32767,32767,32767,32767
231125211001,71,106,655,37,32767,32767,32767,32767
231125211012,70,105,658,37,32767,32767,32767,32767
231125211141,67,104,658,37,32767,32767,32767,32767
231125211153,65,102,660,37,32767,32767,32767,32767
231125211204,65,101,657,37,32767,32767,32767,32767
231125211215,64,100,658,37,32767,32767,32767,32767
231125211226,64,100,662,37,32767,32767,32767,32767
231125211237,63,100,662,37,32767,32767,32767,32767
231125211249,62,100,664,37,32767,32767,32767,32767
231125211300,62,100,663,37,32767,32767,32767,32767
231125211311,62,100,661,37,32767,32767,32767,32767
231125211322,62,100,659,37,32767,32767,32767,32767
231125211333,62,100,651,37,32767,32767,32767,32767
231125211345,62,100,662,37,32767,32767,32767,32767
231125211356,61,99,656,37,32767,32767,32767,32767
231125211407,61,98,664,37,32767,32767,32767,32767
231125211418,60,97,661,37,32767,32767,32767,32767
231125211430,60,96,663,37,32767,32767,32767,32767
231125211441,59,95,653,37,32767,32767,32767,32767
231125211452,59,94,655,37,32767,32767,32767,32767
231125211503,58,94,658,37,32767,32767,32767,32767
231125211514,58,94,653,36,32767,32767,32767,32767
231125211644,57,94,634,34,32767,32767,32767,32767
231125211655,57,94,631,34,32767,32767,32767,32767
231125211707,57,94,634,34,32767,32767,32767,32767
231125211718,57,93,632,34,32767,32767,32767,32767
231125211729,57,93,633,34,32767,32767,32767,32767
231125211740,57,93,631,34,32767,32767,32767,32767
231125211752,57,93,630,34,32767,32767,32767,32767
231125211803,57,93,650,35,32767,32767,32767,32767
231125211814,58,93,657,36,32767,32767,32767,32767
231125211825,63,93,655,36,32767,32767,32767,32767
231125211836,65,94,656,37,32767,32767,32767,32767
231125211848,69,96,664,37,32767,32767,32767,32767
231125211859,72,97,660,37,32767,32767,32767,32767
231125211910,75,100,662,37,32767,32767,32767,32767
231125211921,79,102,662,37,32767,32767,32767,32767
231125211932,82,104,670,37,32767,32767,32767,32767
231125211944,83,106,666,37,32767,32767,32767,32767
231125211955,83,109,667,37,32767,32767,32767,32767
231125212006,83,110,666,37,32767,32767,32767,32767
231125212017,82,111,662,37,32767,32767,32767,32767
231125212147,73,111,653,37,32767,32767,32767,32767
231125212158,73,111,659,37,32767,32767,32767,32767
231125212209,72,110,662,37,32767,32767,32767,32767
231125212220,71,110,659,37,32767,32767,32767,32767
231125212231,71,109,665,37,32767,32767,32767,32767
231125212243,70,109,662,37,32767,32767,32767,32767
231125212254,70,108,656,37,32767,32767,32767,32767
231125212305,69,107,659,37,32767,32767,32767,32767
231125212316,68,106,664,37,32767,32767,32767,32767
231125212327,68,104,664,37,32767,32767,32767,32767
231125212339,67,103,660,37,32767,32767,32767,32767
231125212350,66,101,655,37,32767,32767,32767,32767
231125212401,65,101,659,37,32767,32767,32767,32767
231125212412,64,101,658,37,32767,32767,32767,32767
231125212423,63,101,662,37,32767,32767,32767,32767
231125212435,63,101,657,37,32767,32767,32767,32767
231125212446,63,101,660,37,32767,32767,32767,32767
231125212457,62,101,657,37,32767,32767,32767,32767
231125212508,62,100,661,37,32767,32767,32767,32767
231125212519,62,99,655,37,32767,32767,32767,32767
231125212638,58,96,654,37,32767,32767,32767,32767
231125212649,58,96,656,37,32767,32767,32767,32767
231125212700,58,96,658,37,32767,32767,32767,32767
231125212712,58,96,656,37,32767,32767,32767,32767
231125212723,58,95,659,37,32767,32767,32767,32767
231125212734,57,94,656,37,32767,32767,32767,32767
231125212745,57,93,657,37,32767,32767,32767,32767
231125212756,56,92,656,37,32767,32767,32767,32767
231125212808,55,91,650,36,32767,32767,32767,32767
231125212819,55,91,652,36,32767,32767,32767,32767
231125212830,55,91,636,35,32767,32767,32767,32767
231125212841,55,91,634,35,32767,32767,32767,32767
231125212852,55,91,633,34,32767,32767,32767,32767
231125212904,55,91,629,34,32767,32767,32767,32767
231125212915,55,91,624,34,32767,32767,32767,32767
231125212926,55,91,634,34,32767,32767,32767,32767
231125212937,61,91,630,34,32767,32767,32767,32767
231125212948,64,91,634,34,32767,32767,32767,32767
231125213000,66,91,637,34,32767,32767,32767,32767
231125213011,69,93,635,34,32767,32767,32767,32767
